feature	SRR15511253	SRR15511254	SRR15511255	SRR15511256	SRR15511257	SRR15511258	SRR15511259	SRR15511260	SRR15511261	SRR15511262	SRR15511263	SRR15511264	SRR15511265	SRR15511266	SRR15511267	SRR15511268	SRR15511269	SRR15511270	SRR15511271	SRR15511272	SRR15511273	SRR15511274	SRR15511275	SRR15511276	SRR15511277	SRR15511278	SRR15511279	SRR15511280	SRR15511281	SRR15511282	SRR15511283	SRR15511284	SRR15511285	SRR15511286	SRR15511287
ko:K20860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5556	NA	NA	NA	NA	NA	NA	19.71858	NA	NA	1.6395	74.17566	NA	28.22395	NA	NA	NA	NA	0.55462	NA	NA	NA	NA	NA	NA
ko:K20861	1.77266	1.2766	23.43911	45.91712	16.42817	0.57726	180.94227	56.40397	0.42616	0.59467	0.92651	6.62586	6.4523	13.4645	3.69317	NA	NA	30.52691	10.91075	14.55373	0.83227	51.38058	16.00954	4.76922	5.39723	0.98843	1.81135	0.92789	20.75855	5.5283	9.39478	1.397	1.56998	3.44564	58.76593
ko:K20862	46.37107	32.56157	83.16812	201.02762	191.27978	45.59062	418.41588	178.41701	64.7235	306.61415	141.90058	189.22685	106.62146	138.75252	71.68314	13.79258	60.24368	273.36114	292.65826	269.76464	110.8546	468.19373	243.16683	96.09854	79.80016	35.83429	170.88903	53.75355	73.21071	235.14976	214.79007	94.74801	65.84796	122.7771	169.92983
ko:K20865	NA	2.67782	1.91769	NA	NA	NA	NA	NA	0.78284	NA	NA	NA	NA	1.20083	8.14669	NA	NA	NA	NA	NA	8.08965	NA	NA	NA	NA	NA	NA	NA	NA	1.05259	3.1966	1.11239	1.94427	NA	NA
ko:K20866	252.388	646.54535	484.2157	1337.00507	740.97578	270.35362	2172.72474	1832.27872	327.54382	894.63447	622.64649	634.63068	533.57289	866.64381	1545.64183	582.56035	3052.84527	1657.4864	1235.04477	984.3591	756.74476	1853.1845	826.74269	396.35273	701.70428	2119.50619	1354.69681	1025.67602	438.99694	781.41106	737.52721	882.224	245.1067	730.64769	576.1486
ko:K20867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.70897	NA	NA	NA	NA	NA	NA	NA	0.78118
ko:K20872	NA	0.93893	2.33823	NA	NA	NA	NA	NA	1.15138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91698	15.29131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.37064	NA	NA
ko:K20875	1.77615	0.40411	NA	NA	0.48899	0.1307	0.23222	1.84146	0.06224	NA	NA	NA	0.97278	0.31871	0.73073	NA	NA	1.25989	0.69929	NA	8.52093	0.43116	NA	0.11203	NA	NA	0.20906	0.08147	0.04109	0.16981	NA	NA	0.19658	0.28651	0.53984
ko:K20876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.15839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.42684	0.60071	NA	NA	NA
ko:K20877	NA	NA	NA	NA	NA	NA	NA	NA	2.08673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.65287	NA	NA	NA	NA	NA	NA	NA	0.81561	NA	NA	NA	NA	NA	NA
ko:K20881	0.1145	0.37241	15.29671	23.75505	16.26698	0.63828	97.04237	35.71904	NA	1.56798	NA	8.44781	2.05576	2.34282	NA	NA	NA	17.14048	7.88599	7.50883	0.2549	40.40033	0.33874	NA	1.6106	3.59279	0.8281	0.39407	3.41168	NA	NA	0.34738	NA	1.77153	52.0543
ko:K20882	8.37176	6.09637	4.5422	1.2981	3.54797	6.42753	10.37159	11.12641	1.48702	0.80745	8.1596	NA	8.05335	7.58904	8.38833	1.27857	0.94706	18.27021	2.73048	4.76591	15.98665	2.08461	2.76983	13.2825	0.95761	NA	0.41271	9.8822	7.63653	20.64057	3.74869	2.3713	10.28324	2.1285	1.06007
ko:K20884	NA	NA	NA	NA	NA	0.64382	NA	0.68506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.44755	NA	NA	NA	NA	NA	NA	NA	0.78336	NA	NA	NA	1.56216	NA	NA
ko:K20885	74.92547	63.89149	55.3251	63.2486	146.28495	66.01118	49.72472	112.68489	105.18401	101.59353	156.49998	122.09203	86.99929	47.74907	29.9395	17.71691	109.92182	893.64056	237.20262	133.93168	127.20977	273.2113	129.02493	81.82306	58.06205	18.27423	175.21533	35.9375	46.18355	48.23486	52.91268	38.96569	100.30814	39.32876	56.59553
ko:K20890	0.81841	1.16962	NA	15.21954	0.00442	NA	NA	NA	NA	2.14986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.31114	22.22109	NA	1.67442	NA	NA	NA	0.21762	NA	4.75136	NA	NA	3.4518	2.25585	NA
ko:K20892	0.35637	NA	2.36191	0.70773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.73306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86695	NA	0.56263	7.18395	NA	NA
ko:K20895	NA	NA	NA	NA	0.30019	NA	1.35772	2.38131	1.36681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63194	NA	NA	NA	NA	NA
ko:K20899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20900	NA	NA	NA	NA	NA	NA	NA	1.18057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.19306	NA	NA	NA	NA	NA
ko:K20903	132.0788	69.48549	135.09577	126.21026	69.77437	78.32709	254.78865	300.79581	80.20033	44.31337	56.21733	21.24239	64.77573	112.81348	113.33051	6.27202	27.21489	89.50463	36.83268	95.84033	150.28474	90.08816	56.871	56.57234	11.73031	23.92856	72.124	32.67287	111.991	157.61185	164.8616	67.65915	124.65716	130.29481	90.17777
ko:K20904	145.94706	60.33117	109.49041	97.70601	65.85755	74.73336	205.73912	243.76113	64.7686	31.19398	47.68732	15.15066	47.00233	103.92848	110.03891	6.99899	23.79553	59.75131	33.80321	91.82574	101.53533	80.3197	25.57175	59.26617	7.78665	21.15392	60.48825	14.34766	100.19322	158.50747	159.11633	35.13763	117.81952	156.73849	82.85424
ko:K20918	5.01056	NA	8.62135	8.89275	4.18063	1.68775	60.91684	16.76209	NA	NA	NA	0.03094	1.29549	NA	NA	NA	NA	4.27423	6.23068	7.25646	NA	23.02324	1.35013	NA	NA	0.79326	NA	NA	4.90209	NA	NA	NA	1.04749	1.34679	35.33927
ko:K20922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.82364	NA	NA	NA	NA	NA
ko:K20929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.85697	NA	NA	NA	NA	NA	NA
ko:K20938	NA	1.19808	NA	NA	NA	NA	NA	NA	2.25576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56103	NA	0.26643	0.54145	NA	NA	1.65019	NA	NA	NA	NA	NA	NA	NA	0.12738	NA
ko:K20940	NA	0.34176	3.85103	NA	NA	0.33323	NA	NA	NA	NA	NA	1.42749	NA	1.35004	0.67281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20941	5.99507	NA	0.18878	0.59395	NA	0.57915	NA	0.42307	NA	NA	NA	NA	0.37557	NA	NA	NA	NA	0.74549	NA	NA	NA	NA	NA	NA	0.5633	0.4071	0.56951	1.14608	NA	NA	0.59038	NA	0.829	NA	1.8032
ko:K20945	1.00015	12.24861	46.15566	84.41851	20.65647	2.78434	182.7777	52.35015	43.32619	8.68231	5.9708	1.73194	11.18966	23.94098	25.93875	0.30427	2.05874	11.2875	5.09479	32.63976	6.68567	21.73287	7.10866	1.78011	23.17888	16.38096	6.5784	15.44871	10.89676	186.24255	6.08687	4.4923	0.58718	8.66605	45.47957
ko:K20946	10.05701	10.91592	3.42424	4.42494	3.86498	48.99757	19.83328	35.35315	24.5862	5.30784	19.41334	2.57719	23.27222	5.53823	11.77441	0.63642	3.10564	13.62966	1.07865	8.25726	14.02927	15.11953	16.94422	5.66508	3.83211	10.69597	8.85917	15.11213	26.41938	3.36897	5.31882	7.56386	0.71025	5.61518	1.27146
ko:K20947	NA	55.30977	NA	NA	NA	NA	0.33789	0.85986	NA	NA	NA	15.34556	NA	2.19934	1.0931	NA	NA	8.61702	12.77446	0.90139	0.77452	NA	8.55349	NA	23.82196	5.0263	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20951	56.75166	7.35273	4.38059	0.43476	0.04627	0.23768	6.32633	47.33678	34.39729	0.71731	69.1353	NA	37.54513	0.28298	0.15389	NA	NA	NA	NA	1.69714	2.85847	0.05388	NA	2.29802	NA	NA	NA	NA	1.45693	6.54184	NA	NA	9.57136	NA	NA
ko:K20952	54.73351	7.3594	4.92582	0.30779	0.04627	0.00693	9.34173	51.00567	34.46497	0.71731	69.1875	NA	37.54513	0.28298	0.1885	NA	NA	NA	NA	1.81855	3.44205	0.05388	NA	2.84183	NA	NA	NA	NA	2.42787	9.53361	NA	NA	9.57136	NA	NA
ko:K20954	NA	NA	NA	NA	NA	NA	NA	NA	28.42033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	191.96364	NA	NA	NA	NA	NA
ko:K20955	0.42656	188.69819	64.22615	350.3998	0.66557	2.17694	254.31664	396.11291	40.94746	0.63209	NA	NA	0.12848	230.76613	1461.00901	NA	NA	1.19918	NA	1.66926	NA	0.24039	NA	NA	0.24247	NA	420.17307	499.34933	64.04964	89.38388	177.62803	332.01347	NA	0.37122	0.24742
ko:K20956	0.08359	2.13632	17.55055	37.27109	21.27583	0.10501	198.49145	51.26659	0.47508	2.12016	0.78809	5.8905	3.36806	3.72143	0.95186	0.34231	0.6843	23.48095	9.14416	9.13117	0.3028	43.68716	1.37211	2.03663	3.03431	1.05715	3.10665	1.67435	3.82922	3.09375	16.94259	5.73222	NA	0.95319	71.25399
ko:K20957	0.35727	NA	0.5186	NA	NA	NA	66.3799	8.3774	9.28067	NA	NA	NA	2.4746	NA	NA	NA	NA	NA	NA	1.24132	0.55885	NA	NA	NA	NA	NA	NA	NA	11.99192	NA	NA	NA	0.68592	NA	NA
ko:K20959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20961	NA	2.83841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20967	41.53103	3.01335	50.28305	139.36238	2.1995	6.55811	2.90912	4.0178	3.64283	1.85481	5.29795	0.50341	5.12335	2.75863	4.9138	0.51461	1.12536	28.1683	8.49865	2.97135	3.63076	42.81305	2.27703	3.85947	19.91728	8.94912	29.88481	2.87412	9.27567	5.27877	60.11658	38.81691	43.32742	18.70029	12.53045
ko:K20968	19.3365	23.90218	97.74183	93.55366	182.547	18.51131	2.4735	5.27141	0.38444	110.25919	125.71127	41.36085	67.85968	222.18428	73.32033	11.8094	54.34109	297.21299	161.19536	238.38155	37.10986	732.07937	51.25692	93.71669	94.4568	14.03238	179.23204	12.74399	4.40023	26.49383	59.24507	28.90939	33.10766	150.20603	86.35267
ko:K20971	4.19091	26.8319	2.18822	0.73181	1.99752	15.63051	9.34228	3.04388	1.88887	0.30978	6.36961	0.15472	28.21755	0.84962	11.87421	0.27532	0.5042	5.37135	0.55152	56.52642	71.3569	0.75585	11.52218	11.67249	NA	NA	9.06118	21.70909	3.97731	5.76264	2.70716	5.24547	1.72434	0.55455	12.38664
ko:K20972	2.77923	1.61752	0.85435	NA	0.87856	NA	6.76107	1.90115	7.12113	NA	0.76157	NA	NA	2.2216	11.22581	NA	2.9677	2.09896	1.69056	1.14837	0.45542	NA	NA	0.48	NA	0.47494	NA	NA	7.70722	7.08968	0.67119	0.66456	2.09042	NA	NA
ko:K20973	6.26295	7.93627	1.0515	5.42834	13.69881	4.76196	2.58191	10.6106	1.53608	1.61642	0.55254	2.31205	6.19983	13.33162	7.13539	NA	0.9732	NA	0.08066	5.61429	6.75842	14.6619	4.71026	2.13525	7.05967	3.02692	8.74479	2.17199	11.2994	3.05419	28.15032	2.55353	9.15722	8.04372	3.89196
ko:K20974	5.06929	0.60192	0.79449	0.192	NA	0.17922	1.94984	1.82631	NA	NA	0.40788	0.39021	1.85778	3.65416	11.80059	NA	NA	6.05707	0.75471	0.41952	5.39617	3.41732	1.12229	1.38461	1.57433	0.33374	0.53743	NA	1.97197	NA	6.54388	1.12592	1.11008	3.04845	1.14513
ko:K20975	NA	NA	4.49483	2.05377	NA	4.3733	2.04515	1.1109	4.71088	NA	1.77714	NA	7.10775	NA	1.6587	NA	NA	19.82844	5.21728	7.38038	3.50482	5.01956	0.72048	0.7619	NA	NA	8.26391	0.85906	7.31974	1.76574	6.58452	5.93913	0.37957	6.90019	3.41249
ko:K20976	NA	NA	0.7525	5.46212	NA	NA	18.10087	14.52202	NA	NA	4.63001	NA	NA	3.23584	16.48305	0.28071	5.00374	NA	NA	11.04201	1.13854	NA	NA	NA	NA	NA	NA	NA	NA	0.73198	0.18449	0.52003	NA	NA	NA
ko:K20978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42562	NA	NA	NA	NA	NA	NA	NA	0.43194	NA	NA	NA	NA	NA	NA
ko:K20988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.18818	NA	0.92903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20989	1.60815	0.18637	0.79968	1.11821	0.24587	10.36351	5.84944	2.05634	NA	NA	NA	NA	NA	0.26866	1.73585	NA	NA	11.14248	2.30835	5.12908	13.644	6.72713	0.27289	2.08148	1.34287	1.66067	1.54922	8.27628	2.50321	2.36418	1.94734	6.57998	1.42576	2.20908	8.08499
ko:K20993	NA	NA	NA	NA	11.94586	2.86243	NA	NA	1.34899	NA	NA	7.09869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.31553	NA	9.23473	4.52003	NA	0.29467	NA	212.7039	NA	NA	NA	NA	NA
ko:K20994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26391	1.13677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09184	1.08105	NA	NA	NA
ko:K20995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26391	1.13677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09184	1.08105	NA	NA	NA
ko:K20997	NA	6.27562	6.22489	0.9942	7.20683	0.6361	0.17867	NA	NA	0.41305	NA	0.35157	3.48562	9.78865	0.83546	0.75918	1.4149	1.05549	0.62768	6.20889	1.65928	4.00972	1.51837	1.03597	1.16867	NA	0.8301	NA	4.71365	10.31186	0.3439	NA	0.64039	23.35157	0.83781
ko:K20999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06931	NA	NA	NA	NA	NA	NA
ko:K21000	17.22058	64.30832	3.03363	0.46929	2.7203	0.75356	1.95741	12.53118	99.16995	1.29415	27.1318	0.64124	11.52406	2.12895	9.81079	NA	0.68067	NA	NA	37.3691	27.74513	49.97282	2.65269	13.63118	4.4331	4.20803	1.61172	0.76098	0.2626	3.34709	5.55504	7.8146	7.44885	1.10464	28.35995
ko:K21001	NA	NA	0.78595	5.73039	NA	NA	0.11079	0.24983	0.82663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97115	8.04693	30.75523	NA	NA	NA
ko:K21005	3.7344	13.76345	28.89394	4.5076	163.33512	53.58412	1.65801	0.79197	NA	NA	1.6073	25.72586	1.70886	8.42004	13.04172	7.27775	18.6804	456.16309	752.95755	6.11152	9.25356	234.03012	30.8157	36.80206	5.09639	1.75361	63.27696	17.19245	17.2906	20.75803	3.36761	5.47256	3.45494	133.52907	163.75362
ko:K21006	47.33946	4.4353	0.39142	NA	7.10532	17.58338	0.64787	0.35558	2.92911	1.40565	25.29191	4.73109	17.16449	1.32999	4.30298	NA	0.35044	NA	1.18497	NA	7.23022	2.44427	1.52303	2.3828	0.59126	0.32639	NA	NA	NA	0.90562	1.08897	7.93195	10.05825	NA	NA
ko:K21007	5.7131	2.32254	37.09716	0.94681	NA	6.89965	NA	NA	NA	1.16315	33.49028	0.21423	0.51549	NA	NA	NA	NA	7.36691	1.4343	NA	16.5827	NA	0.20539	NA	0.29184	NA	NA	NA	NA	0.73226	1.46864	2.51782	2.19809	1.19427	0.4837
ko:K21009	139.53844	83.59683	48.26134	33.54078	72.10046	244.82464	73.70457	56.38921	59.77672	28.11886	80.7118	33.50672	139.80017	76.37911	111.81055	9.06726	35.7498	145.31891	91.35618	179.51512	155.88174	232.67817	58.44946	56.79675	46.1916	76.06584	46.47059	168.07754	122.6649	96.1205	58.19983	58.076	35.74925	41.44194	43.64836
ko:K21010	2.44174	1.27264	2.24236	NA	4.95787	11.52012	14.8239	6.99812	3.19491	2.32544	2.05751	52.63481	7.22269	3.97592	4.57994	NA	1.13055	9.2515	4.20943	1.94139	5.16332	2.96208	84.41874	0.38132	0.88986	6.43826	2.03124	3.43689	9.06178	14.89706	4.7746	2.71802	1.73012	2.13424	6.10466
ko:K21011	208.91597	92.0944	85.09944	105.09573	134.85179	302.39451	131.68709	93.44789	71.84448	75.64359	130.28915	67.29364	251.59598	129.39611	222.06447	10.37579	69.61766	141.72665	112.48957	207.34129	208.78098	296.19299	191.23701	70.62488	55.35266	113.82224	73.8112	517.54511	147.27229	74.41441	81.82108	65.6551	44.27654	167.68266	161.21574
ko:K21012	195.25683	118.97092	109.69804	82.88015	161.18724	297.26908	154.77862	141.57105	58.56411	142.45581	128.60106	68.48575	220.26388	229.74081	193.41775	21.11674	100.97077	147.13117	95.55417	244.13586	222.27862	289.22388	147.40182	56.67459	50.95524	97.36413	70.923	344.06779	134.99409	73.4806	67.1978	64.1195	59.43692	122.13593	138.33624
ko:K21013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83336	8.74554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.48537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.62008	NA	NA	NA
ko:K21019	0.19022	0.91673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5395	NA	NA	NA	NA	NA	NA	NA	0.76929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21020	NA	NA	1.18999	1.352	7.82466	2.467	20.95471	6.55708	NA	0.55873	1.24018	NA	0.71202	5.19726	11.77904	NA	NA	23.94801	12.15394	2.85909	NA	NA	NA	NA	NA	1.32306	NA	3.80792	0.3095	18.45743	NA	NA	NA	1.76742	4.40724
ko:K21021	2.55117	8.01867	24.92645	58.35343	37.24233	0.66377	462.97258	220.77474	2.95324	2.57938	1.92067	9.67793	3.36806	13.20046	27.79659	1.37471	22.48742	36.86573	17.34219	18.01059	0.75172	63.87908	1.83845	2.03663	7.7338	2.39436	3.87181	2.73055	9.88308	3.66087	18.93245	5.73222	1.44518	0.95319	113.3511
ko:K21022	140.39484	44.55061	29.53	11.97598	15.95882	52.87923	75.21246	42.56751	68.57722	2.80881	15.12181	2.8939	31.45532	6.46829	40.79944	2.18157	3.49196	16.00092	0.42124	58.30584	6.74037	29.04599	1.29448	4.1756	0.84728	1.08249	16.12234	1.11328	81.2524	37.85186	32.2823	50.77813	1.66903	2.9787	11.51579
ko:K21023	0.71819	14.19666	NA	NA	1.73695	4.43623	3.19192	3.95679	3.82385	NA	52.17624	NA	NA	28.05525	43.71527	NA	0.44162	5.65326	1.22641	NA	1.1148	NA	NA	0.64286	37.3615	33.75891	2.17829	32.89328	2.00584	18.99051	NA	NA	NA	27.84041	21.15503
ko:K21024	NA	NA	0.38243	4.66673	0.56026	NA	4.83292	2.63058	NA	0.10378	NA	0.57244	NA	NA	NA	NA	NA	0.99362	1.64975	NA	NA	4.56799	NA	NA	NA	NA	NA	NA	0.3619	NA	NA	NA	NA	NA	10.66648
ko:K21025	NA	NA	10.1079	16.67678	NA	NA	NA	NA	NA	NA	0.15874	NA	0.49215	4.42253	27.05413	NA	NA	0.79598	0.45645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22535	24.66276	9.98629	NA	2.43675	47.76649
ko:K21027	NA	1.60173	NA	NA	NA	NA	NA	NA	NA	NA	6.46273	NA	NA	NA	2.09644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54357	NA	NA	0.7703	NA	2.49599	7.83346	NA	NA	NA
ko:K21028	38.1472	7.43344	25.43989	26.90634	29.69466	19.39392	119.78672	45.98221	6.65544	4.63412	6.26774	8.56359	10.86586	7.7866	8.65862	3.65334	3.79469	29.30857	11.7662	21.17869	13.01116	36.92383	17.41724	3.17057	8.88165	10.49714	7.95167	18.72793	39.50192	9.59771	26.88779	23.5139	26.13773	20.72286	49.92499
ko:K21029	664.17168	693.94118	420.46612	1520.18509	842.97372	434.21253	2781.11578	2097.70713	423.72488	695.17256	800.15886	476.60345	1013.90782	926.58196	1598.58114	442.98257	2493.96602	1095.75763	927.11698	1289.29819	893.65426	1368.54593	829.71848	259.35538	351.61784	1115.10492	1246.18173	1653.75452	909.64067	865.27679	1333.40752	1188.35256	285.9024	681.52839	707.7453
ko:K21030	268.0265	153.67503	135.60091	36.48867	174.4024	163.26882	136.52187	191.11841	138.69792	71.30727	240.12865	79.9115	223.36089	115.19877	242.64617	11.52775	46.91087	109.95916	61.9057	213.61951	153.7565	175.91001	167.90299	84.32105	36.02223	61.41701	98.93497	227.34603	202.02362	184.63953	140.89236	125.89925	111.55982	154.6347	186.77108
ko:K21032	NA	1.37509	NA	NA	NA	NA	NA	1.51361	NA	NA	NA	NA	NA	NA	0.30011	NA	NA	NA	NA	2.03853	25.35803	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5765	NA	5.51537	NA	NA
ko:K21039	NA	1.94189	44.4955	49.84004	7.04363	NA	175.39775	45.43511	NA	NA	1.25206	5.62552	1.75712	2.67187	0.344	NA	NA	18.52464	7.43488	4.46908	NA	40.28748	0.63264	2.95379	5.71648	1.9902	0.22409	NA	6.79259	NA	2.35518	NA	NA	0.20297	41.48501
ko:K21053	0.75276	27.18411	6.80557	4.23937	8.09844	4.25421	4.67441	6.69174	1.28795	2.85015	0.88396	NA	3.57967	1.66779	5.07045	7.04442	25.47135	11.7055	1.5347	3.68112	1.63203	58.59352	0.73663	0.70588	6.34343	33.78221	8.7371	13.71903	4.93292	7.49501	8.85954	9.88169	4.16299	NA	1.7436
ko:K21055	125.8243	30.60149	33.60042	64.5432	163.81182	32.78621	22.4131	24.08591	7.94733	86.66217	79.09686	12.86499	26.1158	71.6425	122.49345	26.20314	87.42707	182.77174	111.41969	61.66106	62.32491	348.2254	12.1298	43.70957	31.00391	66.3176	45.87374	12.80395	6.08431	39.04529	40.10725	32.73761	80.96236	206.12777	141.98196
ko:K21056	1.39372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21061	4.80665	NA	0.33913	NA	NA	NA	0.28437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69937	0.79942	NA	NA	NA	NA	NA	NA	NA	0.6637	NA	NA	NA	NA	NA	2.30704	NA	NA
ko:K21062	1.69143	1.69876	2.03791	11.05823	2.94774	NA	NA	2.25587	1.69741	NA	NA	0.86872	6.51611	8.85798	5.06725	NA	NA	NA	NA	2.84271	1.25344	9.2249	5.02275	5.02032	2.37497	NA	5.55161	NA	0.7716	2.76378	13.07324	1.02751	1.24393	12.52016	3.967
ko:K21063	81.89297	376.1318	277.17416	605.75477	535.69789	126.98737	836.3767	773.41295	87.86821	634.41948	386.87762	380.71378	286.47779	587.64293	857.63987	282.44204	1361.01324	1189.03486	858.97579	563.731	387.9764	1324.51843	445.99802	186.38104	402.48042	1013.90828	813.89126	552.55961	163.48055	314.34039	384.7566	400.96977	117.12592	435.98047	328.31723
ko:K21064	29.57207	10.89866	8.15084	4.01856	30.14231	17.21084	9.2301	9.27967	43.53268	3.89543	19.34651	6.5208	10.79027	6.7157	14.3077	NA	0.03171	2.64054	1.87043	5.24549	38.16998	51.79897	3.28069	2.23736	2.35826	4.8565	2.25608	16.07483	11.31204	10.55665	5.15966	4.38952	16.55745	6.00059	6.72038
ko:K21065	78.20154	72.84329	73.89303	135.54001	297.24571	42.22926	99.45573	67.90117	43.0394	228.03914	225.55942	58.81746	81.55938	234.3243	127.90262	15.59162	53.81066	232.25834	262.65605	206.85839	118.45306	841.13237	67.17232	75.22262	38.55991	24.86988	176.66518	39.39618	71.96313	88.89914	91.77051	70.40547	81.57068	98.96216	92.87722
ko:K21067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59957	NA	NA	NA
ko:K21068	NA	NA	NA	NA	NA	0.41111	0.28148	0.14786	1.30348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25986	NA	NA	NA
ko:K21071	2656.28022	1678.86996	1733.54358	2204.45531	3040.37872	2496.1426	4611.81003	3475.1616	1355.25489	2002.44003	3246.56799	1263.53683	3063.04893	2878.42223	4113.18378	490.8114	2522.03743	3902.26811	2450.72314	3346.79194	2975.26198	4216.91119	2367.42755	1327.02919	1123.78322	2212.03174	2690.81332	3336.95937	2760.24605	1911.73485	2595.07271	2073.10862	1272.06178	2046.25594	2043.40448
ko:K21073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.38157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
