feature	ERR2587706	ERR2587707	ERR2587708	ERR2587709	ERR2587710	ERR2587711	ERR2587712	ERR2587713	ERR2587714	ERR2587715	ERR2587716	ERR2587717	ERR2587718	ERR2587719	ERR2587720	ERR2587721	ERR2587722	ERR2587723	ERR2587724	ERR2587725	ERR2587726	ERR2587727	ERR2587728	ERR2587729	ERR2587730	ERR2587731	ERR2587732	ERR2587733	ERR2587734	ERR2587735	ERR2587736	ERR2587737	ERR2587738	ERR2587739	ERR2587740	ERR2587741	ERR2587742	ERR2587743	ERR2587744	ERR2587745	ERR2587746	ERR2587747	ERR2587748	ERR2587749	ERR2587750	ERR2587751	ERR2587752	ERR2587753	ERR2587754	ERR2587755	ERR2587756	ERR2587757	ERR2587758	ERR2587759	ERR2587760	ERR2587761	ERR2587762	ERR2587763	ERR2587764	ERR2587765	ERR2587766	ERR2587767	ERR2587768	ERR2587769	ERR2587770	ERR2587771	ERR2587772	ERR2587773	ERR2587774	ERR2587775	ERR2587776	ERR2587777	ERR2587778	ERR2587779	ERR2587780	ERR2587781	ERR2587782	ERR2587783	ERR2587784	ERR2587785	ERR2587786	ERR2587787	ERR2587788	ERR2587789	ERR2587790	ERR2587791	ERR2587792	ERR2587793	ERR2587794	ERR2587795	ERR2587796	ERR2587797	ERR2587798	ERR2587799	ERR2587800	ERR2587801	ERR2587802	ERR2587803	ERR2587804	ERR2587805	ERR2587806	ERR2587807	ERR2587808	ERR2587809	ERR2587810	ERR2587811	ERR2587812	ERR2587813	ERR2587814	ERR2587815	ERR2587816	ERR2587817	ERR2587818	ERR2587819	ERR2587820	ERR2587821
ko:K02460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.51747	17.41178	16.26745	3.96585	17.27441	84.25979	14.90487	4.53017	12.53872	6.18692	6.56489	11.56267	20.66794	22.00484	12.69684	12.47683	7.1411	9.86152	2.37012	9.33349	17.23379	37.61456	14.2229	30.90299	4.64448	28.3723	8.8353	22.9782	0.4454	12.3391	12.16153	28.0211	9.56222	5.75356	13.9748	28.71017	2.455	17.85234	7.48163	13.73175	39.48666	6.30023	5.06659	9.61151	8.27072	1.25069	2.89876	25.81354	20.78393	8.88389	12.07273	3.337	8.42938	6.27716	3.26724	3.04073	12.39641	4.13893
ko:K02461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28422	12.07623	13.20791	3.35963	0.46383	137.80637	18.15628	1.87096	0.96038	2.31053	0.87085	3.51945	15.0019	5.02279	1.73107	7.67659	5.79997	5.42013	0.36707	1.9451	1.55257	7.66201	0.5645	2.59432	0.68563	7.35981	9.0994	2.71671	0.12777	NA	0.76126	39.62558	0.55842	3.43108	3.46244	5.90953	NA	0.03825	5.46175	0.13098	3.21517	NA	0.39457	NA	12.73712	0.63404	2.42478	NA	14.85064	0.68569	0.87961	1.65468	2.27893	47.17562	0.60145	2.74863	5.56753	1.61162
ko:K02462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42937	1.03449	5.66953	4.57867	12.05224	60.92687	2.90517	NA	NA	NA	0.13731	6.31487	9.8355	0.2729	11.60116	4.73924	0.7539	9.84857	0.26669	NA	2.10209	0.21422	1.67545	0.9912	NA	0.73362	0.28402	4.47622	NA	1.94963	3.21798	18.30254	0.68928	2.09964	0.30528	NA	NA	0.53251	1.08707	0.37827	0.11858	0.33396	0.28358	0.39834	3.47758	2.30934	1.18367	1.05676	7.54782	0.27987	0.9083	0.34145	4.14306	NA	1.07045	0.13762	5.08609	0.12295
ko:K02463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K02464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.81517	6.36842	1.16503	0.46753	95.35038	NA	2.64004	NA	0.0958	NA	9.94352	23.57597	NA	0.01891	4.21583	3.09579	5.82536	NA	NA	0.10592	5.27773	1.07068	0.65662	NA	0.03798	0.79547	NA	NA	NA	1.93725	23.96403	0.65615	1.23307	0.6181	1.04732	0.7239	NA	2.69126	NA	2.53558	0.12535	NA	NA	3.32027	NA	0.07651	0.12517	21.44098	4.12756	1.89552	NA	NA	NA	NA	0.17794	1.32907	NA
ko:K02465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K02466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.04764	5.21302	NA	1.30173	51.4481	NA	13.29829	19.37914	1.15005	0.82562	4.02985	3.54439	NA	0.62664	3.89852	0.91055	2.1682	NA	2.96493	1.60918	5.15993	NA	2.77702	NA	0.86777	1.82788	2.03933	NA	3.1578	NA	0.90915	0.94139	3.83941	NA	NA	NA	NA	NA	NA	0.91449	1.09296	NA	NA	NA	0.84208	NA	3.89955	13.13366	3.38805	NA	NA	NA	NA	2.28919	0.82747	3.26666	NA
ko:K02467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.76552	3.23984	3.22179	1.90058	0.51501	36.06662	1.87047	7.40501	1.94208	3.91501	0.53142	5.64487	0.80945	NA	0.15524	1.13887	0.23878	16.31281	6.53909	8.03824	5.93196	2.52049	8.64883	1.69111	9.68139	1.77742	2.96458	4.19808	NA	3.24345	10.69078	4.8675	3.04857	2.73492	8.25588	6.48233	2.21135	7.17343	1.29797	0.26332	2.70457	2.26457	1.37692	NA	4.60011	5.36772	0.10979	7.11465	1.94834	3.22681	1.3674	0.71731	0.4512	2.5977	3.6889	1.27289	2.53321	1.54677
ko:K02468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.80634	4.15394	1.65557	0.81929	32.11118	1.40568	0.97477	0.20403	1.50955	0.11268	2.17666	5.58375	1.19936	0.29944	3.42726	0.78697	1.75711	0.15008	1.92666	3.49239	7.70918	1.07849	0.39927	0.43209	0.48695	0.80322	2.70704	0.31763	NA	0.16482	10.47224	3.53379	NA	0.44057	0.75888	0.56003	0.23693	1.90084	0.31529	1.12147	0.65734	4.2716	4.77196	1.96975	0.14487	0.13313	0.46298	9.02927	0.38373	4.58394	NA	1.50926	4.03377	0.31311	0.23217	3.17027	2.0905
ko:K02469	NA	NA	0.62877	NA	NA	0.11787	NA	1.07362	0.38173	NA	NA	NA	NA	NA	NA	0.64319	NA	NA	0.11018	NA	NA	0.63316	NA	NA	NA	NA	NA	NA	0.27411	0.0766	0.14686	NA	0.19944	0.9058	0.6268	NA	NA	0.31255	0.13659	NA	NA	1.50832	0.65314	NA	NA	NA	NA	0.49314	NA	0.31011	0.54865	NA	NA	0.11661	NA	NA	NA	NA	2647.33709	3916.48701	2634.43212	2516.75484	3389.59396	2660.97726	3581.29342	3929.83707	2691.56661	2482.38732	2387.93067	3174.66912	2247.97995	2359.46174	3257.90335	1079.46435	3087.35635	2929.5009	1817.97509	3459.13908	3175.76565	3649.95966	3955.85168	2931.29474	3083.05464	2171.5937	2998.24514	2564.10219	263.14372	2427.58312	3317.63902	2020.96953	3577.58721	2532.23631	2914.39041	2681.02887	1954.31988	3298.0615	2008.5309	2353.12068	4060.23163	2508.46602	3129.41126	2264.68308	3068.99598	2989.36131	1846.93476	2560.68611	1749.86399	3292.77292	1993.33396	2918.63312	2788.82547	3941.37591	2834.01704	2359.78383	2048.21681	2569.41397
ko:K02470	2.78806	NA	1.315	0.0651	0.98739	0.10432	NA	0.05325	0.36858	NA	0.13789	0.45717	NA	1.21688	0.68172	0.75175	5.75954	NA	0.76527	4.42757	0.17884	0.23604	0.43147	0.12919	0.16833	5.44506	NA	3.92286	0.47081	NA	0.28163	10.11261	NA	NA	0.43544	1.11259	0.57371	32.94298	NA	0.11865	NA	0.11573	0.27154	1.55936	NA	0.63217	0.57239	0.03933	0.42557	NA	0.05929	0.15204	0.32389	2.25237	NA	NA	4.45542	0.16526	2315.89859	3673.70594	2465.12976	2354.80402	3154.08159	2474.55225	3361.62646	3266.32306	2423.11586	2277.24716	2157.46455	2908.35391	2094.88562	2209.50181	3023.22315	961.3058	3131.29042	2520.59052	1709.59749	3349.90516	2771.93814	3157.14092	3781.50555	2583.14093	3033.19112	1997.52508	2825.59065	2583.04626	186.84568	2070.92379	2895.37492	1881.21907	3198.8488	2380.75746	2550.63252	2437.10785	1846.81705	3433.27041	2032.75252	2140.59797	3557.4008	2019.34148	2831.96697	2220.71354	3036.44101	3118.87943	1805.15122	2354.95548	1522.9454	3163.92778	1741.3783	2742.08084	2638.16776	3774.65643	2906.61434	2344.76299	1762.82552	2202.36335
ko:K02471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.18974	156.58218	112.46574	16.99691	35.34922	31.61437	17.02993	31.58237	85.97337	20.83157	67.84549	34.4939	84.32655	51.20619	36.91285	12.06646	11.11883	7.63378	15.3314	48.01524	24.96836	20.00024	69.40993	22.32164	47.83528	51.59954	26.87814	57.68429	2.79434	5.3373	58.80006	32.1037	67.31423	30.14076	66.10138	79.71996	1.45476	58.2307	21.96364	8.37128	4.59598	61.84544	31.85381	8.44653	22.58121	8.07495	117.41146	10.59726	30.94348	1.5341	62.16226	19.85914	18.47409	21.12728	3.44974	22.40698	12.90271	42.51487
ko:K02472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.60515	79.98351	147.81503	133.65517	271.67386	240.56483	190.35263	203.98126	553.99369	172.82545	58.19438	207.79887	134.39312	182.12565	252.06831	52.10761	189.00761	237.61215	380.52476	183.59133	115.87169	83.30688	211.91347	269.73302	270.11876	105.2992	137.27131	29.38294	13.37308	225.83512	99.41505	62.04874	154.56118	146.2291	295.70295	96.72223	76.71887	55.84706	145.12383	165.03139	132.57962	102.26004	98.52185	150.83442	145.13845	169.43624	89.37899	229.02812	222.45464	169.64594	119.50947	101.05846	243.36742	159.26758	236.34166	150.36374	167.8829	202.05737
ko:K02473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	147.87286	314.14812	71.79966	72.8956	65.71858	41.47354	120.83228	35.97682	136.6642	208.69753	163.72993	162.26768	105.80915	66.9624	86.48927	12.60752	58.65589	10.77405	100.98918	147.48336	82.48857	32.50942	71.00222	124.7927	121.46726	69.35888	81.0997	30.99059	6.46011	124.03193	39.15662	23.4121	53.56179	92.78484	205.69088	172.50748	30.9582	41.6123	60.43093	102.28523	171.061	39.06172	48.4951	51.44074	50.22426	122.95646	86.82991	107.59446	150.82228	276.34164	50.95521	24.46485	62.5789	82.05483	185.99185	348.90965	76.66118	141.14843
ko:K02474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.16008	396.87727	172.38727	218.28062	323.26391	178.7599	241.22084	209.59157	221.56112	279.57412	83.78328	281.34711	171.96298	271.13428	318.85596	306.20845	475.13344	225.02191	117.21021	296.19039	266.87049	131.63707	113.31176	231.59079	324.97502	121.51914	200.17909	1283.14789	4.67872	221.65651	302.09645	71.46476	52.82963	526.55387	382.41982	114.9838	232.11064	909.98412	66.47908	199.27491	345.59437	97.08834	124.80969	153.32288	163.06964	793.34969	192.23211	115.14849	204.86902	350.367	92.5822	71.52895	193.27714	195.18271	697.34852	370.54801	84.59726	205.44738
ko:K02475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.03377	46.77249	15.47512	29.33072	17.37967	184.64615	29.7429	36.90049	14.04975	6.77393	9.26242	30.22149	25.62381	24.13578	14.37479	38.77883	57.71827	41.28636	10.80929	18.97007	83.37389	21.669	44.78531	16.27648	30.75842	7.97277	28.43374	23.39676	NA	71.56068	146.27244	38.16034	35.91601	15.00267	17.85749	21.91407	14.53126	24.19767	14.50207	43.76875	37.68819	118.72282	36.91652	13.18252	21.02439	23.41048	12.69501	16.80898	27.32492	31.75646	85.59256	44.61977	22.35971	30.79122	30.90634	9.86139	11.32798	34.24813
ko:K02476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.33624	8.91524	7.43955	6.06485	7.73662	81.94405	5.03482	3.76503	3.55987	2.84086	1.45902	18.80301	6.82777	0.69411	9.15217	8.18336	14.33398	8.7177	1.10154	5.47302	1.36921	4.40454	13.89901	0.6166	8.80533	1.8957	4.6327	2.60988	0.17036	0.63633	5.99122	5.65522	4.4267	2.02834	8.77821	0.6255	0.61828	2.12705	1.4236	1.22298	12.94347	4.32172	2.02575	0.75666	5.42927	2.10123	2.23017	10.56494	15.13044	4.99972	0.3427	2.42176	NA	4.36795	1.56534	10.16857	0.78096	6.39639
ko:K02477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.02895	NA	NA	NA	NA	NA	0.2042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	681.46712	1044.19113	554.43696	822.66634	1030.03552	771.10507	793.24477	831.90003	836.62657	1001.81029	425.01817	809.74073	615.87202	641.06462	1200.59239	498.30628	1160.25292	808.40393	738.37976	1222.69705	708.10619	892.78211	896.80301	633.3337	788.93235	1026.04216	877.44922	950.07696	49.42092	557.37574	994.86839	592.78027	703.7244	856.46233	634.11055	823.44202	658.07014	1275.18038	382.37083	591.64156	968.55393	880.58944	959.32636	495.80102	773.93263	1363.20772	857.56817	781.98144	508.02009	675.94695	609.17677	924.92886	858.74711	954.03965	1285.99934	622.59132	617.12271	719.88619
ko:K02478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.07328	70.29663	51.71032	42.90908	56.01824	170.39785	47.90898	32.22916	42.72694	23.56084	12.65568	49.82735	72.15707	43.40992	40.84258	24.39741	41.01993	47.15186	22.82803	21.19536	43.77606	52.36707	49.06018	118.65448	38.52154	47.94059	44.76445	43.01525	2.20377	28.21737	77.2356	53.79877	37.59169	28.72646	48.70189	55.11364	14.86902	37.45451	21.64896	40.02872	71.8946	25.77917	26.65946	53.44777	55.14069	60.10316	17.59893	47.80873	29.54975	51.89727	52.49993	29.77762	39.7467	74.40507	59.14822	36.89086	45.26798	22.93812
ko:K02479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.12264	26.43151	3.4694	4.45656	8.19173	4.91481	6.69957	5.00262	6.07304	5.516	5.29555	3.53302	0.16568	12.86263	21.12996	1.4191	5.69337	7.53235	3.76957	8.02199	5.76464	3.98617	3.37442	0.33722	10.7951	7.00146	11.86174	10.68224	1.54352	4.8975	3.61091	4.28863	3.24386	0.96471	10.39901	2.3908	1.62764	4.59656	7.51318	3.16863	4.88655	0.91472	0.72294	4.67377	11.56213	10.10364	0.42536	8.08988	NA	9.1393	2.97876	2.28655	2.31264	3.33273	8.98947	5.06431	2.12585	5.90049
ko:K02481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	378.604	164.11402	434.63459	255.87429	545.91073	300.22225	315.66284	682.63956	744.34002	398.39314	185.92496	481.55176	384.11601	216.51313	629.83995	40.06816	676.34301	531.9391	628.13907	463.26007	110.72418	195.92804	419.82079	217.12784	688.55046	245.96009	328.79883	746.73125	44.13165	381.0174	74.71985	223.12039	258.05574	248.91567	599.24426	361.58112	298.36418	718.88561	241.09065	348.10709	250.00455	394.38341	279.77729	619.45122	264.25676	919.08928	77.98438	239.61241	192.22889	162.00636	488.2494	199.48697	856.51843	363.69728	866.98256	121.24629	295.3954	178.59239
ko:K02482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.52458	6.45233	9.41251	3.43149	35.51908	14.7097	23.05617	2.85089	2.09224	2.23103	7.44011	18.79781	2.29173	18.0019	80.16666	5.42164	8.89906	2.05662	NA	7.61803	27.80401	0.50811	5.79401	15.20395	2.84787	7.64001	7.84462	1.89447	NA	14.33819	19.44578	2.68408	3.42327	6.85418	3.15986	3.94588	0.79183	1.70898	3.30816	15.65577	12.92799	2.69342	15.53904	5.9136	7.02097	5.88667	0.11568	9.36529	1.40101	5.69724	4.82355	8.22344	1.92901	9.43007	2.24426	4.75971	4.35652	1.28502
ko:K02483	NA	NA	NA	NA	NA	NA	NA	0.80179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8979	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13489	0.90608	NA	NA	NA	NA	NA	NA	NA	NA	0.17304	NA	NA	NA	NA	NA	NA	NA	NA	429.637	378.91909	148.04452	223.20885	258.07455	278.39059	325.00735	685.40047	235.99241	394.59059	456.80702	244.64579	186.5173	177.1904	339.03896	90.59757	371.50104	366.58835	183.33325	528.63929	226.14819	353.19434	404.6212	206.3757	472.80454	156.67121	356.02316	168.40831	32.84497	171.96673	213.86887	221.13433	347.23949	145.88248	364.95867	205.8304	241.96985	272.37842	207.08941	203.02158	398.10519	164.75633	502.12065	216.2582	372.88536	260.09944	119.66677	255.81649	142.79422	276.72573	131.15859	388.99242	229.70647	507.77347	192.37839	216.68272	163.7842	240.49097
ko:K02484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	807.63848	698.67542	617.5464	725.33859	1232.79854	775.36783	911.04894	1112.35907	991.08126	790.45657	675.46886	879.61377	582.88134	655.1626	1209.82204	304.87281	1090.35748	709.02713	595.26563	825.85336	727.008	717.6889	1001.59326	853.47373	983.05434	673.64826	862.44968	1297.77853	93.04162	644.56793	1002.56581	553.6972	752.83972	973.38732	865.08808	762.17645	675.71285	1282.79723	667.16626	573.28171	1037.47503	591.7495	700.71894	734.3441	852.11877	1296.1023	638.79623	546.16718	334.9952	660.69784	605.32578	709.16609	952.85819	978.56365	1122.44506	542.3511	516.65838	485.20352
ko:K02485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94578	3.41228	7.54146	0.89109	NA	35.20616	1.7656	NA	NA	NA	NA	5.51341	10.87341	NA	NA	3.88616	0.73343	5.17386	NA	NA	NA	5.22247	1.02701	NA	NA	NA	3.02443	NA	NA	NA	NA	12.88211	4.36805	NA	NA	NA	0.8353	1.66225	NA	NA	NA	NA	NA	0.74866	0.45592	NA	NA	NA	6.87514	NA	1.41287	NA	NA	NA	NA	NA	1.61489	2.01869
ko:K02487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.77425	121.47569	7.48549	106.88522	52.8549	16.30171	13.32229	39.3431	13.33661	30.67717	9.37436	56.98735	8.09933	68.8804	54.87413	13.52374	14.82931	97.3404	3.08058	38.05601	56.81472	15.71613	152.31677	16.06502	10.02104	8.43257	18.46496	16.31532	4.12872	18.90884	131.34261	7.88428	93.11513	11.70083	9.11619	5.73002	57.34613	23.38894	33.50776	18.93848	20.55534	94.04612	13.20436	10.23732	10.18957	9.77655	22.37364	71.72556	70.16587	17.54827	36.52507	62.08354	26.06247	7.74784	10.08794	22.79653	10.82467	93.49008
ko:K02488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.50317	6.83197	10.18318	12.85467	19.4342	8.24171	6.82174	6.87425	62.82743	17.09855	2.97422	4.96602	12.82886	0.21939	14.67088	10.33351	31.29224	10.82231	31.60921	18.65605	11.43022	23.53303	13.95654	1.43661	32.86506	23.74621	44.50395	14.27661	6.45636	28.4983	2.17738	19.27728	8.08152	3.90284	26.68536	13.25557	21.44855	10.51382	7.01029	34.78904	6.25996	13.6895	19.26683	8.19311	32.64697	13.62673	1.08276	47.23878	4.84656	0.73908	10.16272	15.76076	16.70741	19.13652	9.97658	9.32982	6.33917	6.65907
ko:K02489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12959	0.06572	27.21386	83.63848	0.87414	19.54848	23.46048	NA	0.47736	NA	1.74049	NA	8.55254	43.4882	0.52744	76.59643	315.04605	0.41138	NA	NA	119.68599	0.95238	1.69196	37.38729	NA	1.82935	NA	780.954	NA	1.93088	169.62834	NA	0.16436	245.43072	0.61662	0.24242	130.02908	521.22307	0.0374	0.40591	123.35184	0.97285	0.39125	0.2452	1.18088	513.78204	153.41115	1.21046	NA	82.57277	NA	NA	0.15977	0.95227	385.45116	27.26946	NA	0.06759
