run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created	bam_ftp	bam_bytes	bam_md5
ERR2587781	ERP108869	SAMEA4670471	ERS2491084	ERX2604057	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_fmp_pre_29	150	PAIRED	OTHER	METAGENOMIC	RANDOM	7364776	2224162352	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:106-76	ena-RUN-TEAGASC-19-05-2018-10:18:46:106-76	707104608;724794070	1d264d7936b6fca40ca01c67f6104e0d;87a2ca3072a09e236412211c512aedef	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2587781/ERR2587781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2587781/ERR2587781_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2587781/ERR2587781_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2587781/ERR2587781_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2587781/ERR2587781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2587781/ERR2587781_2.fastq.gz	688151926;705768257	692d2b8790e2af8978f37c665ee1d9e4;25fc4ac88b072d9a97d5db14a978e345	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587781/fmp_pre_2_S3_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587781/fmp_pre_2_S3_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587781/fmp_pre_2_S3_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587781/fmp_pre_2_S3_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587781/fmp_pre_2_S3_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587781/fmp_pre_2_S3_R2_001.fastq.gz	FASTQ;FASTQ	999122173	3dcc57c04b2dd092eb75937614a2ce9c	ftp.sra.ebi.ac.uk/vol1/err/ERR258/001/ERR2587781	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/001/ERR2587781	ftp.sra.ebi.ac.uk/vol1/err/ERR258/001/ERR2587781	shotgun_fmp_pre_29		shotgun_fmp_pre_29		2018-05-19			
ERR2587784	ERP108869	SAMEA4670474	ERS2491087	ERX2604060	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_inulin_post_1	150	PAIRED	OTHER	METAGENOMIC	RANDOM	8084237	2441439574	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:106-79	ena-RUN-TEAGASC-19-05-2018-10:18:46:106-79	773917114;794159244	d0d7ad4289cb3862a3c49ea836bb886f;f7b51c6df28f42529510875e524b840d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587784/ERR2587784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587784/ERR2587784_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2587784/ERR2587784_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2587784/ERR2587784_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587784/ERR2587784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587784/ERR2587784_2.fastq.gz	753362448;773492467	e650000269cdecb8d7cebac9d142da62;dc3c9a2d567bd8ad1c51f979dc7e2041	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587784/inulin_post_10_S20_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587784/inulin_post_10_S20_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587784/inulin_post_10_S20_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587784/inulin_post_10_S20_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587784/inulin_post_10_S20_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587784/inulin_post_10_S20_R2_001.fastq.gz	FASTQ;FASTQ	1096974224	8196d2bf362932e44481884bc008087a	ftp.sra.ebi.ac.uk/vol1/err/ERR258/004/ERR2587784	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/004/ERR2587784	ftp.sra.ebi.ac.uk/vol1/err/ERR258/004/ERR2587784	shotgun_inulin_post_1		shotgun_inulin_post_1		2018-05-19			
ERR2587788	ERP108869	SAMEA4670478	ERS2491091	ERX2604064	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_inulin_post_20	150	PAIRED	OTHER	METAGENOMIC	RANDOM	8270394	2497658988	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:106-83	ena-RUN-TEAGASC-19-05-2018-10:18:46:106-83	788524483;807680258	e963c92bcf55aa9f6b915f4ba794ae62;529bfde04b94867aa40b95a8c8958933	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2587788/ERR2587788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2587788/ERR2587788_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2587788/ERR2587788_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2587788/ERR2587788_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2587788/ERR2587788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2587788/ERR2587788_2.fastq.gz	767264237;786305125	4ae7f4c3e7e0ea37da0c7dc6d1c576dc;8540332b3a7f466b5e47bf862eac7a4c	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587788/inulin_post_20_S40_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587788/inulin_post_20_S40_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587788/inulin_post_20_S40_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587788/inulin_post_20_S40_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587788/inulin_post_20_S40_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587788/inulin_post_20_S40_R2_001.fastq.gz	FASTQ;FASTQ	1111873287	5e644c70b4628b4c141f5114ac7341e1	ftp.sra.ebi.ac.uk/vol1/err/ERR258/008/ERR2587788	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/008/ERR2587788	ftp.sra.ebi.ac.uk/vol1/err/ERR258/008/ERR2587788	shotgun_inulin_post_20		shotgun_inulin_post_20		2018-05-19			
ERR2587790	ERP108869	SAMEA4670480	ERS2491093	ERX2604066	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_inulin_post_25	150	PAIRED	OTHER	METAGENOMIC	RANDOM	8241756	2489010312	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:106-85	ena-RUN-TEAGASC-19-05-2018-10:18:46:106-85	789309607;808428161	a168a1e22a30c600f11fb052c55a1fe1;6463901d869a4d7e50b99b8a3daef177	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587790/ERR2587790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587790/ERR2587790_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2587790/ERR2587790_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2587790/ERR2587790_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587790/ERR2587790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587790/ERR2587790_2.fastq.gz	767997546;787018274	ad47eb7bb4b63792f375b213bf9fc071;d5b96d15b2c39c2fe579bc08812a3241	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587790/inulin_post_25_S50_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587790/inulin_post_25_S50_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587790/inulin_post_25_S50_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587790/inulin_post_25_S50_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587790/inulin_post_25_S50_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587790/inulin_post_25_S50_R2_001.fastq.gz	FASTQ;FASTQ	1115087658	8788886232bf89689498e2a1bda1541f	ftp.sra.ebi.ac.uk/vol1/err/ERR258/000/ERR2587790	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/000/ERR2587790	ftp.sra.ebi.ac.uk/vol1/err/ERR258/000/ERR2587790	shotgun_inulin_post_25		shotgun_inulin_post_25		2018-05-19			
ERR2587802	ERP108869	SAMEA4670492	ERS2491105	ERX2604078	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_inulin_pre_4	150	PAIRED	OTHER	METAGENOMIC	RANDOM	6913008	2087728416	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:106-97	ena-RUN-TEAGASC-19-05-2018-10:18:46:106-97	672178079;689991973	8458a881e077fb94a37174dfa5b8b14b;69cbe45ae7def6fd318283a899d382de	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587802/ERR2587802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587802/ERR2587802_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587802/ERR2587802_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587802/ERR2587802_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587802/ERR2587802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587802/ERR2587802_2.fastq.gz	654523793;672310554	96ffd771b33e064cfb34334bc2cf1a37;51e3812087e214858b27c73bc845e747	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587802/inulin_pre_4_S7_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587802/inulin_pre_4_S7_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587802/inulin_pre_4_S7_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587802/inulin_pre_4_S7_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587802/inulin_pre_4_S7_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587802/inulin_pre_4_S7_R2_001.fastq.gz	FASTQ;FASTQ	950246847	eb0bc4c09890436c294cce01e36f5db9	ftp.sra.ebi.ac.uk/vol1/err/ERR258/002/ERR2587802	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/002/ERR2587802	ftp.sra.ebi.ac.uk/vol1/err/ERR258/002/ERR2587802	shotgun_inulin_pre_4		shotgun_inulin_pre_4		2018-05-19			
ERR2587806	ERP108869	SAMEA4670496	ERS2491109	ERX2604082	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_kefir_post_16	150	PAIRED	OTHER	METAGENOMIC	RANDOM	7595937	2293972974	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:106-101	ena-RUN-TEAGASC-19-05-2018-10:18:46:106-101	707441426;721713081	e9c1b1be5a8d2fd2e7314b7af05dcd57;480938cb0804f5d70a48e79560f00a30	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587806/ERR2587806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587806/ERR2587806_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587806/ERR2587806_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587806/ERR2587806_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587806/ERR2587806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587806/ERR2587806_2.fastq.gz	687961824;702092811	44c11317b2120941a1dd80b32350778f;ea1aa22943c71c929094d23c401bf06f	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587806/kefir_post_16_S32_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587806/kefir_post_16_S32_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587806/kefir_post_16_S32_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587806/kefir_post_16_S32_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587806/kefir_post_16_S32_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587806/kefir_post_16_S32_R2_001.fastq.gz	FASTQ;FASTQ	1000972287	e0a4eee9439c2e0e8af3f979897de4b2	ftp.sra.ebi.ac.uk/vol1/err/ERR258/006/ERR2587806	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/006/ERR2587806	ftp.sra.ebi.ac.uk/vol1/err/ERR258/006/ERR2587806	shotgun_kefir_post_16		shotgun_kefir_post_16		2018-05-19			
ERR2587810	ERP108869	SAMEA4670500	ERS2491113	ERX2604086	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_kefir_post_3	150	PAIRED	OTHER	METAGENOMIC	RANDOM	6364876	1922192552	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:106-105	ena-RUN-TEAGASC-19-05-2018-10:18:46:106-105	619912577;636936394	834a8d8fdda0bd8dfbeb545e1754cdc7;c548b2385190a56c736469099bcbe5e2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587810/ERR2587810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587810/ERR2587810_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2587810/ERR2587810_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2587810/ERR2587810_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587810/ERR2587810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587810/ERR2587810_2.fastq.gz	603697141;620702112	3eb9627f5475e1e96a9ed159674d7085;bbe2c4431dc4cd6f273576edb1c45b1f	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587810/kefir_post_3_S6_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587810/kefir_post_3_S6_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587810/kefir_post_3_S6_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587810/kefir_post_3_S6_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587810/kefir_post_3_S6_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587810/kefir_post_3_S6_R2_001.fastq.gz	FASTQ;FASTQ	875334696	5555a21750d9ab046a809fbd6007026f	ftp.sra.ebi.ac.uk/vol1/err/ERR258/000/ERR2587810	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/000/ERR2587810	ftp.sra.ebi.ac.uk/vol1/err/ERR258/000/ERR2587810	shotgun_kefir_post_3		shotgun_kefir_post_3		2018-05-19			
ERR2587812	ERP108869	SAMEA4670502	ERS2491115	ERX2604088	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_kefir_post_7	150	PAIRED	OTHER	METAGENOMIC	RANDOM	5922769	1788676238	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:107-107	ena-RUN-TEAGASC-19-05-2018-10:18:46:107-107	579603927;595429746	49ac934640b399ab89cf0f6f13382618;cf2cfc3ccfbefb13de0d757fb11eae3e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587812/ERR2587812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587812/ERR2587812_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587812/ERR2587812_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587812/ERR2587812_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587812/ERR2587812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587812/ERR2587812_2.fastq.gz	564437344;580245984	f37ce0768cea9eceaa278e334e876fa9;1d0b7c3622a2550b7f2aba8b2328d215	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587812/kefir_post_7_S14_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587812/kefir_post_7_S14_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587812/kefir_post_7_S14_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587812/kefir_post_7_S14_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587812/kefir_post_7_S14_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587812/kefir_post_7_S14_R2_001.fastq.gz	FASTQ;FASTQ	819302788	32fa4001a1d4293560311e18abae714a	ftp.sra.ebi.ac.uk/vol1/err/ERR258/002/ERR2587812	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/002/ERR2587812	ftp.sra.ebi.ac.uk/vol1/err/ERR258/002/ERR2587812	shotgun_kefir_post_7		shotgun_kefir_post_7		2018-05-19			
ERR2587815	ERP108869	SAMEA4670505	ERS2491118	ERX2604091	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_kefir_pre_16	150	PAIRED	OTHER	METAGENOMIC	RANDOM	7655976	2312104752	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:107-110	ena-RUN-TEAGASC-19-05-2018-10:18:46:107-110	733250254;750795312	f1946a9fa62ea5d188c83d499a54082c;8cbc48f702ba041c1e9335f434ba37fc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587815/ERR2587815_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587815/ERR2587815_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2587815/ERR2587815_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2587815/ERR2587815_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587815/ERR2587815_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587815/ERR2587815_2.fastq.gz	713451358;730904334	fcf916e754c9d79c3f1a17e05551216d;763a35048657e59e1aa0f7cfaab939d6	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587815/kefir_pre_16_S31_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587815/kefir_pre_16_S31_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587815/kefir_pre_16_S31_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587815/kefir_pre_16_S31_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587815/kefir_pre_16_S31_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587815/kefir_pre_16_S31_R2_001.fastq.gz	FASTQ;FASTQ	1033294436	5d098c595f995bbad46c07d05597a41f	ftp.sra.ebi.ac.uk/vol1/err/ERR258/005/ERR2587815	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/005/ERR2587815	ftp.sra.ebi.ac.uk/vol1/err/ERR258/005/ERR2587815	shotgun_kefir_pre_16		shotgun_kefir_pre_16		2018-05-19			
ERR2587816	ERP108869	SAMEA4670506	ERS2491119	ERX2604092	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_kefir_pre_19	150	PAIRED	OTHER	METAGENOMIC	RANDOM	8295972	2505383544	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:107-111	ena-RUN-TEAGASC-19-05-2018-10:18:46:107-111	787521456;804684998	25126c572f87aa5f02ff9e3168e59ad2;abef9191bf6e1a7df2241a4b056ce560	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587816/ERR2587816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587816/ERR2587816_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587816/ERR2587816_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587816/ERR2587816_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587816/ERR2587816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587816/ERR2587816_2.fastq.gz	766006491;783047922	8618b4ae7aec75fead03fd9cade4baa2;b9cca0f2b26f7d6b4d3c697093e3de35	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587816/kefir_pre_19_S37_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587816/kefir_pre_19_S37_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587816/kefir_pre_19_S37_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587816/kefir_pre_19_S37_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587816/kefir_pre_19_S37_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587816/kefir_pre_19_S37_R2_001.fastq.gz	FASTQ;FASTQ	1110941101	70660e1168a4ff5212d4bb85065f6e21	ftp.sra.ebi.ac.uk/vol1/err/ERR258/006/ERR2587816	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/006/ERR2587816	ftp.sra.ebi.ac.uk/vol1/err/ERR258/006/ERR2587816	shotgun_kefir_pre_19		shotgun_kefir_pre_19		2018-05-19			
