feature	SRR5866258	SRR5866262	SRR5866263	SRR5866264	SRR5866265	SRR5866266	SRR5866267	SRR5866270	SRR5866271	SRR5866272	SRR5866273	SRR5866274	SRR5866275	SRR5866276	SRR5866277	SRR5866278	SRR5866279	SRR5866280	SRR5866281	SRR5866282	SRR5866283	SRR5866284	SRR5866285	SRR5866286	SRR5866287	SRR5866288	SRR5866289	SRR5866290	SRR5866291	SRR5866292	SRR5866293	SRR5866294	SRR5866295	SRR5866296	SRR5866297	SRR5866298	SRR5866299	SRR5866300	SRR5866301	SRR5866302	SRR5866303	SRR5866304	SRR5866305	SRR5866306	SRR5866307	SRR5866308	SRR5866309	SRR5866310	SRR5866311	SRR5866312	SRR5866313	SRR5866317	SRR5866318	SRR5866343	SRR5866344	SRR5866345	SRR5866346	SRR5866347	SRR5866348	SRR5866349	SRR5866350	SRR5866351	SRR5866352	SRR5866353	SRR5866354	SRR5866355	SRR5866356	SRR5866357	SRR5866358	SRR5866359	SRR5866360	SRR5866361	SRR5866362	SRR5866363	SRR5866364	SRR5866365	SRR5866366	SRR5866367	SRR5866368	SRR5866369	SRR5866370	SRR5866371	SRR5866372	SRR5866409	SRR5866410	SRR5866411	SRR5866412	SRR5866413	SRR5866414	SRR5866415	SRR5866416	SRR5866417	SRR5866418	SRR5866419	SRR5866420	SRR5866421	SRR5866422	SRR5866424	SRR5866425	SRR5866426	SRR5866427	SRR5866428	SRR5866429	SRR5866430	SRR5866432	SRR5866433	SRR5866439	SRR5866440	SRR5866443	SRR5866448	SRR5866459	SRR5866460	SRR5866462	SRR5866463	SRR5866464	SRR5866465	SRR5866466	SRR5866467	SRR5866468	SRR5866489	SRR5866490	SRR5866491	SRR5866492	SRR5866493	SRR5866494	SRR5866495	SRR5866496	SRR5866497	SRR5866498	SRR5866499	SRR5866500	SRR5866501	SRR5866502	SRR5866503	SRR5866504	SRR5866505	SRR5866506	SRR5866507	SRR5866508	SRR5866509	SRR5866512	SRR5866514	SRR5866515	SRR5866517	SRR5866518	SRR5866519	SRR5866520	SRR5866531	SRR5866532	SRR5866533	SRR5866534	SRR5866535	SRR5866536	SRR5866537	SRR5866541	SRR5866542	SRR5866543	SRR5866544	SRR5866545	SRR5866546	SRR5866547	SRR5866548	SRR5866558	SRR5866559	SRR5866560	SRR5866561	SRR5866562	SRR5866563	SRR5866566	SRR5866567	SRR5866570	SRR5866571	SRR5866591	SRR5866592	SRR5866593	SRR5866594	SRR5866595	SRR5866596	SRR5866597	SRR5866598	SRR5866599	SRR5866600
ko:K13621	NA	NA	NA	NA	NA	1.79098	9.26129	NA	3.97741	NA	3.20763	1.83091	7.19125	NA	3.07197	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.05071	NA	29.97017	NA	NA	NA	1.5036	23.15628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.04494	32.94089	15.58439	2.39191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.63931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.09735	170.49402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.36006	69.75567	21.98451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29057	NA	NA	NA	NA	NA	NA	6.88719	7.70213	0.15037	NA	NA	NA	NA	NA	16.4517	NA	NA	NA	17.11278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.46592	NA	NA	94.912	NA	NA	NA	NA	NA	NA	NA	NA	7.91271	NA	31.24182	0.9021	1.76423	78.60039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.7996	15.99349	NA	0.22048	NA	NA	8.34561	NA	NA	NA
ko:K13622	NA	NA	NA	1.17645	19.51888	0.82494	2.57176	6.25285	NA	NA	7.42261	2.84172	14.14209	6.06904	2.34442	4.91748	NA	NA	NA	NA	NA	4.16612	NA	0.51047	NA	NA	NA	NA	NA	NA	0.97555	1.82732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.20314	NA	NA	NA	NA	NA	NA	0.81567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03726	NA	NA	2.49802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.18117	NA	NA	NA	NA	NA	NA	3.85692	8.47369	32.09566	5.00594	0.79779	87.93809	41.75792	NA	NA	0.21012	NA	77.29455	80.84329	NA	NA	NA	NA	NA	1.85764	35.2882	45.3933	NA	NA	NA	NA	NA	NA	NA	9.49736	NA	NA	NA	NA	NA	NA	7.04668	NA	9.6526	9.80579	28.80949	11.83786	0.2165	34.44227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K13623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.51438	1.98712	1.02074	0.50476	5.02795	13.00635	4.53957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.50945	1.52473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.56294	1.52764	NA	5.01568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48369	NA	NA	1.90525	NA	NA	NA	NA	NA	NA
ko:K13625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.81392	NA	NA	NA	NA	NA	NA	NA	NA	1.65653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84668	NA	NA	2.65341	NA	NA	NA	NA	NA	8.92824	NA	2.77383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38409	NA	NA	NA	NA	NA	NA	NA	3.09439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.37393	NA	NA	NA	NA	NA	NA	3.74343	NA	NA	NA	NA	NA	NA	1.14448	NA	NA	NA	0.46626	NA	NA	NA	NA	3.94517	NA	1.66578	NA	NA	NA	NA	NA	NA	1.44558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.35067	NA	NA	NA	NA	NA	NA	NA	3.15421	NA	NA	NA	NA	3.51985	NA
ko:K13626	1049.6102	581.3999	845.37814	2004.32004	2371.50737	1863.49901	898.35958	1718.59551	801.90197	821.46477	2406.30923	2549.45834	4042.34617	1008.5083	1321.2692	873.59551	1679.52465	1555.62374	809.40671	1920.13629	695.7472	2815.99499	1788.44197	1199.70075	2205.96131	1924.42322	1453.83519	1757.11151	1258.4237	889.16243	1303.68586	2815.07908	1147.85309	1369.74476	1455.90376	951.10441	760.88855	1207.40847	1592.7342	2618.16521	454.37684	779.09456	4709.84487	1727.36069	1280.97152	1283.65522	617.20904	1838.00957	2891.4441	3321.91222	8818.33112	1062.36422	754.60548	1297.8052	719.9412	1381.80551	1319.32804	2933.36976	3018.2798	1803.64021	1493.85559	1670.01858	1972.13071	1524.44793	1151.16727	2188.72661	2001.15016	269.38072	820.5599	1939.843	2124.05107	2520.85946	1060.45162	1072.16762	711.2893	569.59627	928.50026	2573.31431	957.47074	982.12811	1158.58932	3911.11746	2391.50951	949.41991	3020.47763	2404.22144	845.32645	1320.22323	731.75702	361.72736	477.9844	464.2645	1276.44779	375.08248	725.51194	492.98575	1559.61394	1399.25256	359.18999	1282.44902	521.62807	839.54066	1256.36726	869.66844	1361.53798	1839.48098	1575.11077	3379.23763	2343.05325	898.27063	2285.48777	1322.5029	1725.15193	799.77611	1097.16097	1350.42829	771.32634	617.60809	438.81137	1602.64213	1344.73196	1075.60299	2056.68284	651.13261	2535.70488	957.31045	1155.86849	631.61453	1056.98135	623.38513	259.94665	371.43065	1434.29702	554.24536	1482.17197	1511.61341	903.56604	771.45436	697.97651	752.16837	1485.34582	2989.00212	2335.09926	1507.39397	1257.96039	987.53428	1160.39836	2260.76533	1873.78951	2609.01242	1702.10507	1223.69846	1332.27605	1471.1237	1185.5481	487.01957	2806.16031	817.44367	512.31641	1138.93938	1184.94682	1717.50303	443.26578	920.69461	2272.82005	474.20725	1892.58947	1036.52012	1629.55882	1837.9004	2161.92703	3967.08193	1141.71042	272.72029	1613.76277	905.37935	500.53363	405.27798	817.97732	1260.36958	864.75701	978.59643
ko:K13628	99.16859	123.84988	207.65256	178.98114	51.15915	58.76416	51.68695	64.75121	160.87967	19.21696	54.3963	56.9827	77.01664	53.73502	82.99338	77.96989	76.24421	22.86702	52.64809	260.89107	369.74255	105.08929	20.04087	320.09193	100.31472	606.67375	49.59838	113.96003	244.99116	103.7779	46.19141	63.34604	199.77832	190.58492	1026.42463	611.70856	87.74541	244.2843	179.60805	141.88424	110.7256	75.03403	154.95205	87.11257	128.87623	47.6015	94.74719	80.43577	177.1989	103.46423	482.92327	86.14123	119.86315	139.37845	89.28062	26.49344	52.54702	178.42608	292.36811	76.04921	106.01218	181.08977	276.18005	318.70328	85.85083	24.27059	340.43595	96.09373	344.0688	123.72868	106.92011	131.33937	276.49251	121.19775	93.62683	82.1654	126.67286	69.81945	73.32064	326.04164	196.64985	61.50045	32.17872	220.65552	184.52074	69.31253	74.5706	36.92744	60.88312	22.29841	52.40459	170.79059	149.59024	40.46095	80.61238	95.74083	114.29206	60.40025	58.84394	65.92086	44.89254	135.12394	60.92261	60.67118	78.27705	155.00918	60.59669	56.70301	104.70567	125.08787	62.19553	169.55399	62.46524	25.82797	168.67803	89.68784	52.46985	216.33619	164.30897	192.2143	72.9565	118.45504	67.18462	167.59057	130.6202	43.44716	104.54041	64.67859	41.72805	117.71673	27.93323	30.11257	118.16471	89.98208	194.64225	160.86098	82.34996	70.76657	78.1526	27.58754	86.18895	83.05078	68.17282	164.73569	86.08978	152.8754	251.06249	82.94554	26.55453	124.24523	116.10276	54.4041	68.0956	65.94986	117.22392	253.61548	208.41007	110.99089	75.16033	76.33871	110.08975	124.85458	155.23349	148.24997	168.51556	23.64691	107.89158	61.03067	101.83274	99.45908	131.58196	528.23486	32.87158	52.31203	124.73679	28.57875	219.94413	184.24711	22.20034	270.55983	194.99065	289.78393
ko:K13629	44.41651	27.71925	85.78783	1.94712	1.13277	39.06513	7.29108	111.80617	74.01241	63.64791	26.2377	30.76519	29.89082	23.79145	13.01866	8.83071	17.24555	3.05773	32.39552	40.11659	249.3407	2.84473	5.15554	75.78692	5.49232	226.12137	1.63781	9.95298	9.08991	1.55826	13.33311	19.47897	12.17604	10.97119	71.21608	46.34074	23.24136	176.57742	35.37629	51.27163	38.00264	23.86713	17.37715	18.32201	20.26566	15.08658	16.25194	14.98976	45.70894	20.88659	105.97708	2.9257	2.43932	55.9298	53.13755	17.7605	8.22827	11.69052	59.71656	34.35735	19.42491	50.03234	58.77662	15.45728	4.64181	26.6394	10.39165	1.91136	172.32776	37.33535	1.18982	14.18972	227.29109	76.71974	25.82986	19.65093	61.31602	20.06723	27.43252	5.66631	16.82234	10.91531	29.09494	140.66078	173.89712	13.38438	24.22203	6.6556	22.47167	3.85182	25.80573	119.25699	64.47946	2.06628	11.98541	11.32392	16.40979	21.95581	18.61084	12.79353	27.88883	23.99056	14.28521	10.47587	21.06138	18.3078	5.66013	0.46058	NA	97.10015	5.50143	69.464	56.58233	3.80851	36.50173	17.23846	10.20304	47.9471	45.32217	31.10696	6.64717	3.57449	1.67914	35.32573	16.35364	10.54496	44.4974	12.67296	7.78779	59.16999	2.56674	5.2935	84.76295	41.92068	90.30277	75.50387	8.65583	8.79704	6.7414	5.98881	8.9755	1.00886	0.3716	14.25039	28.85665	17.01906	30.63841	31.73118	29.31214	142.15282	84.9223	14.14316	78.3863	12.00273	26.775	201.56503	66.26981	43.45692	1.55756	8.78916	14.7663	13.46242	60.1452	42.63145	51.62495	0.36336	62.98139	81.97428	18.565	15.99842	68.89343	153.41973	37.96934	28.32729	39.04269	42.3463	46.33412	41.56735	43.21124	58.04243	29.473	17.96347
ko:K13630	7.35767	5.35707	27.38656	NA	2.72507	11.21809	0.89922	1.60952	14.99459	0.27177	12.29945	14.19553	4.79913	NA	NA	NA	NA	23.02496	4.28855	15.51249	80.0374	0.77892	1.59842	7.05891	NA	116.37466	3.1732	1.58412	8.44587	5.65207	3.89125	5.59547	NA	4.16123	357.31119	217.79933	NA	22.22756	1.85115	11.10831	22.90404	3.32282	13.55336	13.40601	NA	6.68653	0.56927	7.97457	14.10815	NA	NA	8.81564	11.65257	3.21941	13.3415	NA	NA	24.08745	39.88192	6.31569	2.55559	38.56827	54.93592	39.59141	NA	5.01377	1.78488	NA	73.45667	3.41302	0.58186	3.25477	20.1177	15.43325	0.76115	5.08116	32.95626	20.15498	7.30625	7.43381	3.66442	NA	1.33524	76.57977	100.18647	50.07681	34.28207	NA	8.85528	NA	8.43048	54.23762	75.82295	12.80562	3.80134	10.17071	4.81886	4.72015	5.90636	1.17102	26.87862	15.14956	29.87374	32.60245	NA	0.55986	1.70292	NA	NA	8.46621	3.02766	31.20096	NA	4.99112	35.66379	9.37114	2.77078	113.95281	55.31685	NA	NA	NA	1.13536	22.20948	9.1969	5.11461	7.20975	35.37997	88.43248	8.30585	12.60647	35.36721	21.35711	16.74087	10.73685	22.75946	4.13955	2.768	4.34201	6.22166	4.56323	NA	NA	4.97289	15.84227	5.28859	NA	27.19407	17.88024	1.56784	NA	NA	NA	2.35436	11.58064	98.21233	37.40944	27.69417	1.72455	10.36663	14.61105	2.74786	38.56199	10.94144	31.10296	1.64828	29.18783	16.43605	NA	3.3588	1.58587	5.32151	8.93091	10.11068	23.08763	14.5595	23.40773	19.84637	11.57375	16.58675	3.67921	3.85093
ko:K13631	1.17794	9.93159	35.71354	NA	NA	NA	NA	3.87362	7.68986	NA	12.6737	6.01346	3.16725	NA	0.38743	NA	NA	NA	NA	45.63086	194.53647	NA	NA	15.11134	NA	150.59293	0.16502	NA	NA	NA	NA	NA	7.22743	NA	760.82804	450.77082	0.36191	52.18582	NA	14.00783	31.79414	9.31014	8.73847	8.17446	NA	NA	NA	3.18071	37.0495	2.83115	NA	NA	NA	6.48706	16.8529	NA	5.61183	8.00643	39.89585	5.2844	1.45526	46.20753	52.41521	52.08711	NA	NA	5.04658	0.43851	141.00655	6.84645	NA	3.56338	62.06517	22.95671	4.77791	2.2752	42.08392	3.45	6.853	NA	9.31675	NA	0.38831	86.84552	127.6663	NA	NA	NA	9.44054	NA	9.68284	107.50235	31.68083	16.36381	13.01207	3.94377	3.08213	NA	12.7967	NA	NA	7.31701	1.14347	NA	2.71142	NA	NA	NA	NA	31.55755	2.35884	45.56168	NA	17.75009	72.91556	17.07146	NA	140.50641	128.40125	2.90091	NA	1.13989	NA	39.64794	4.713	NA	9.20604	NA	NA	10.85417	NA	NA	49.55242	14.62982	77.30546	44.60683	2.75164	1.20747	2.39086	NA	NA	NA	NA	3.52365	11.91582	6.79961	23.97209	3.42088	1.11093	NA	2.84224	NA	NA	5.93036	28.29891	214.68391	62.02563	45.63724	NA	NA	3.04881	NA	67.73425	17.83563	31.37856	1.16179	15.12701	11.79821	NA	4.60516	NA	14.14842	1.4598	NA	25.34207	NA	42.8187	25.49146	NA	43.23521	21.92728	23.05932
ko:K13632	1.3393	11.02734	38.10842	NA	NA	1.60292	NA	8.65772	13.3824	NA	7.96053	15.62889	NA	NA	NA	NA	NA	NA	NA	63.9645	165.74123	3.4536	NA	18.14813	NA	98.9775	0.16502	NA	NA	NA	NA	NA	NA	2.37229	573.86075	303.304	NA	39.88089	3.68056	6.59422	44.64946	7.83144	6.49129	11.28259	NA	NA	NA	2.24078	24.80741	NA	NA	NA	NA	4.82808	10.70895	NA	NA	15.13927	43.2393	7.01999	5.40367	47.15653	58.75011	51.78963	NA	0.96583	1.21807	NA	81.85157	4.50601	NA	2.38368	21.79359	21.08128	NA	8.99533	31.44796	7.82919	4.50214	4.29891	9.27439	NA	NA	100.56569	110.11042	NA	NA	NA	5.16461	3.32499	12.97311	86.76787	26.79503	16.7774	16.92084	2.48606	1.14413	1.50648	2.31605	NA	4.91646	1.07316	2.39252	NA	NA	2.33017	1.16066	NA	NA	18.90566	NA	39.51709	NA	8.7585	50.69238	18.92338	10.02882	90.973	57.6445	3.03561	NA	NA	NA	33.12998	1.69598	3.43869	4.95365	NA	NA	5.71583	NA	NA	34.39688	11.0605	34.84674	26.98658	4.90125	NA	NA	NA	NA	NA	NA	3.08104	12.71154	17.79382	43.2725	10.80405	NA	NA	NA	NA	NA	4.52953	16.78385	181.40436	45.41758	20.75862	NA	NA	NA	NA	63.09044	13.34396	32.27931	NA	6.52254	5.51625	NA	5.06131	3.26564	5.71009	NA	4.40042	28.30088	NA	31.7218	30.4431	NA	13.35694	9.42217	17.88187
ko:K13633	24.79478	63.58017	82.1702	1.20426	1.17076	35.35766	28.25574	1.3505	NA	2.03674	1.11014	0.38216	0.55953	NA	0.635	0.31689	NA	6.18541	6.13931	44.95186	63.9577	1.7323	NA	189.37013	0.14012	254.82083	0.75683	0.98355	0.56815	0.83552	12.2731	10.34781	0.78484	3.66903	0.52685	NA	1.04048	43.1234	2.0103	1.55783	0.3129	1.10346	NA	0.27213	NA	3.28562	4.05602	0.69628	16.26248	0.84598	0.31675	1.39174	NA	8.18468	26.39358	2.14422	NA	100.15868	171.19607	21.58481	25.53546	124.63678	134.48621	4.90865	NA	NA	10.45603	5.53621	5.99846	72.01584	0.32757	66.12328	89.63902	19.27339	10.59014	45.23145	90.9534	23.42501	18.25778	23.1547	39.3534	0.54152	NA	196.79533	241.76035	1.34691	NA	9.65579	21.77741	24.64111	6.10145	14.68505	37.74501	16.75594	7.24973	4.79766	9.5401	3.58903	8.49991	1.4417	0.55103	0.35072	0.27305	3.61118	14.5652	22.85915	1.43192	63.07272	57.29403	9.74264	52.9974	52.20043	NA	0.45982	2.9141	35.83061	33.25704	7.87705	0.22708	0.24063	0.7452	1.06389	NA	1.39059	NA	NA	NA	1.31146	NA	1.09902	NA	NA	16.64723	14.38314	24.28525	23.81042	7.7985	12.39363	0.32153	0.32478	0.54719	49.41899	39.10173	NA	NA	NA	0.72509	16.68337	55.30655	NA	1.07471	NA	NA	23.4507	NA	40.30005	0.9021	NA	5.31367	17.05799	0.81223	1.48619	40.08024	75.3851	48.39907	41.14344	1.05867	2.57996	NA	1.47606	0.70968	0.557	NA	NA	152.58253	NA	72.57926	62.22756	0.79451	147.13957	76.63623	17.0905
ko:K13634	22.10379	37.75901	147.23875	11.58343	9.32065	15.41223	7.73035	26.55274	74.49797	1.58119	37.36636	68.74875	10.85791	23.44402	8.43233	14.72175	18.33173	1.80926	5.9943	165.16102	429.40584	15.43699	2.91712	67.12009	16.98152	468.94961	5.89897	17.46482	17.62148	14.57235	9.12386	31.58252	9.40831	13.65898	2076.2293	1239.45083	4.58113	160.69978	14.06287	42.55128	113.82584	8.36901	22.48364	70.33593	3.42202	17.82418	23.05561	30.07855	55.18233	8.58499	73.38792	9.13691	7.58858	13.51452	49.3166	8.43925	31.09931	87.00353	148.65055	33.45187	29.42297	186.49785	228.24208	213.18115	18.43829	11.65911	40.22681	7.25235	327.00783	40.7659	3.68734	11.19027	146.66583	79.76716	12.79005	17.32053	108.35561	10.00489	20.27316	144.77436	21.15415	7.83801	12.0957	290.54147	340.3114	6.96102	7.04786	0.71073	25.69353	1.99336	37.33576	262.39263	96.17436	33.19352	40.19312	29.09376	19.3437	16.81438	45.93325	38.76925	16.03628	114.50916	4.60145	12.59229	16.51039	34.25887	55.50181	45.08122	44.16838	45.98986	4.73612	121.55001	6.02873	21.69301	174.14518	64.70297	12.37411	291.38372	278.57327	32.0256	3.46205	5.76089	3.88065	120.42916	24.3402	1.53815	40.49671	8.69297	8.52291	24.45887	26.67457	33.63872	89.7801	53.6403	136.23015	104.80529	24.98619	21.9288	40.50944	27.89891	35.9485	23.21461	24.01207	37.98978	52.465	65.79185	86.10736	20.98912	16.61732	13.84737	18.37201	8.75011	10.66672	21.2681	69.36216	395.36576	148.75712	129.73067	34.78628	3.35777	7.19358	39.87206	247.72374	77.97617	180.10225	4.2741	40.23469	23.70696	10.8099	15.79272	14.16784	51.87959	4.93582	9.21304	104.26676	2.06299	120.02544	90.22316	3.44951	89.75969	49.47581	91.67277
ko:K13635	1.76782	20.2772	83.23641	0.2276	0.22127	1.27528	NA	15.15125	12.71725	NA	16.84582	30.00484	4.51771	NA	1.80723	NA	NA	NA	NA	90.93254	220.62835	NA	0.53191	19.74031	1.99268	225.61566	0.52797	1.61342	NA	NA	NA	NA	5.15915	5.20714	1031.60341	653.39708	NA	78.41161	2.01425	10.12841	58.15532	2.15941	7.69264	19.05218	0.93985	1.49327	0.73846	9.999	29.68316	1.45205	NA	NA	NA	6.45852	18.46307	NA	7.64868	35.27955	66.88485	11.24959	8.19336	84.08282	106.54307	61.39629	NA	NA	6.01369	0.60202	163.92181	6.97451	NA	0.81109	67.95682	33.65238	8.77262	9.58384	59.47376	2.90306	7.78481	3.90553	4.99257	1.15841	1.11514	149.30154	186.48354	NA	NA	NA	12.32193	NA	18.00468	118.34085	41.50234	16.94422	15.82618	10.14972	0.12107	0.00428	7.24316	1.66059	4.74022	4.34702	1.44735	1.87191	3.94788	3.76717	1.46464	NA	NA	24.78505	NA	58.80375	3.25468	12.7925	78.69863	33.25141	3.96898	143.01466	129.94092	0.39381	NA	NA	NA	52.11343	8.32074	0.92275	18.87909	NA	1.10756	9.61636	NA	5.65408	34.82263	26.10267	54.73695	46.12571	1.76044	1.69485	4.74019	1.23296	2.70502	NA	NA	4.45026	16.48814	4.32139	13.25306	8.01293	1.70494	1.09631	0.39199	NA	NA	5.02356	25.09653	219.19256	61.30556	56.94743	2.11271	NA	NA	2.8131	115.67287	37.00927	80.86622	NA	20.02918	5.31065	NA	4.82699	4.50233	8.4859	2.9831	1.55126	46.66957	NA	62.82046	41.71745	0.61058	36.36082	27.87267	36.23942
ko:K13636	3.67592	14.77236	67.86233	9.34999	20.52329	7.55814	3.60822	20.04663	20.05523	NA	16.10245	31.3622	8.24131	21.88323	25.85092	15.65062	17.7528	0.22888	4.14117	5.15292	141.6651	7.57433	10.44243	113.62788	4.36805	223.79392	6.50997	10.42611	27.59406	7.76114	14.56254	13.58752	12.48193	19.01713	17.58884	12.97825	28.40702	180.69913	49.51656	111.16187	11.06838	13.79717	33.1165	12.44623	32.67061	9.87122	16.74242	22.28735	55.9237	10.2445	12.26595	7.67018	8.75917	44.72715	51.32225	9.28559	12.52895	4.3158	66.56673	32.32558	12.67474	41.56079	49.80572	15.51058	16.09401	2.4831	22.50822	1.35312	163.25859	57.79242	0.84232	12.11195	178.06207	71.86679	26.0318	23.62217	97.49079	9.61001	23.03832	2.78887	9.3018	7.79741	10.24703	163.96242	184.49262	6.40604	7.48274	5.45178	43.82728	23.52297	44.39257	135.82193	120.63643	NA	NA	11.0177	3.56711	20.69686	8.76368	14.22723	22.14552	40.19476	34.80063	15.52014	0.75986	0.59071	6.85286	18.65439	3.28703	69.94791	35.03483	92.89192	32.86222	8.27866	67.33287	14.23017	18.01953	58.59219	29.82068	21.17774	9.18387	16.60615	21.48161	43.55479	22.45827	4.67067	35.15846	1.10053	3.77148	37.21128	2.88286	1.53268	59.11276	11.78314	71.5291	67.21707	3.55441	2.01739	12.42664	7.52112	13.15594	23.09542	3.84264	25.80368	28.02893	25.30971	30.27544	40.45439	4.85235	41.51305	11.80303	1.34081	27.25621	1.90171	27.0373	211.04469	49.99392	48.27085	5.63156	9.58053	9.69942	10.85275	74.55533	84.05555	103.69513	7.28296	89.89377	36.47155	77.69482	40.251	44.05159	49.44965	29.54226	22.50977	22.67229	39.47443	53.99864	46.88335	24.72431	60.3657	41.94443	2.05731
ko:K13637	8.02313	17.88125	130.48023	1.01088	1.30031	7.1647	6.94285	13.11725	18.877	8.38166	39.74885	64.53	4.96754	4.94313	2.68408	0.97874	1.67216	2.12478	0.1112	178.2008	442.36807	0.79944	0.12422	55.89777	1.47068	458.95972	1.03414	4.27747	2.16351	0.93059	NA	1.10855	4.39446	2.90458	1098.14404	558.62146	4.29279	82.87984	7.73877	33.34276	87.45151	23.2415	52.85526	52.55221	3.16512	4.91279	2.59376	14.27791	37.97775	17.53876	86.11129	0.57978	NA	22.60354	61.26145	NA	7.48548	27.38169	74.82149	17.21599	23.54956	127.71764	148.44172	75.92083	5.19524	3.7353	16.37943	35.66094	178.95822	12.25604	7.73646	13.34166	82.43271	66.25961	16.31963	18.21192	114.21806	4.71967	17.79419	22.9414	12.4484	1.40003	NA	346.58496	364.35954	6.88081	4.67499	2.67962	28.87053	11.12877	44.13203	260.88103	111.2714	25.73282	30.33358	22.91142	17.37432	0.49843	14.73801	NA	15.11054	4.31414	6.9638	7.21461	8.01646	13.83874	7.87101	5.14502	2.32866	44.04485	6.84305	59.92958	NA	10.26058	93.34117	40.53103	10.208	155.13595	131.8508	8.41474	6.88958	16.65504	4.23086	101.12494	24.37496	1.01882	71.07215	3.22864	4.78698	32.9217	6.89923	7.68583	67.45789	26.53512	79.54685	62.33258	21.39344	7.63471	12.52368	6.40659	4.69303	1.49366	3.10949	15.67294	29.79908	7.47034	5.44349	11.77623	13.69254	0.43781	NA	NA	0.79249	23.31322	75.69217	369.38414	164.78001	117.84475	4.08597	4.05618	2.50755	2.32995	124.17796	46.66773	156.25369	12.83502	53.03387	12.83507	4.08184	15.07558	1.09586	30.86151	5.92428	3.68795	83.74646	5.8744	57.90841	33.44485	4.22176	50.33281	54.41695	33.30762
