run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created	bam_ftp	bam_bytes	bam_md5
ERR1999816	ERP019513	SAMEA104112487	ERS1776380	ERX2059685	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	1979766	156700630	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-50	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-50	107962931	1a6b46088fbd4f8b1230303b36dabfdc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1999816/ERR1999816.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/006/ERR1999816/ERR1999816.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1999816/ERR1999816.fastq.gz	99670835	0d9b0cfc771b41f10a56eff7fb2fa662	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999816/Subj13_Week2_White_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999816/Subj13_Week2_White_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999816/Subj13_Week2_White_Start.fastq.gz	FASTQ	72284553	21c5ffdd25a0c1322e618a7da5a23619	ftp.sra.ebi.ac.uk/vol1/err/ERR199/006/ERR1999816	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/006/ERR1999816	ftp.sra.ebi.ac.uk/vol1/err/ERR199/006/ERR1999816	Subj13_Week2_White_Start		Bread project WGS samples		2017-06-03			
ERR1999819	ERP019513	SAMEA104112490	ERS1776383	ERX2059688	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	15463169	1224917216	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-53	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-53	822583070	8d3c91db877fcfe9b08d6f0d468dbdce	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1999819/ERR1999819.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/009/ERR1999819/ERR1999819.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1999819/ERR1999819.fastq.gz	757206561	7d1c2fe728b25139fc14b7cffd3e3ae7	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999819/Subj14_Week2_White_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999819/Subj14_Week2_White_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999819/Subj14_Week2_White_End.fastq.gz	FASTQ	554109088	597a3e86f1e8b2f64cf96193436476b0	ftp.sra.ebi.ac.uk/vol1/err/ERR199/009/ERR1999819	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/009/ERR1999819	ftp.sra.ebi.ac.uk/vol1/err/ERR199/009/ERR1999819	Subj14_Week2_White_End		Bread project WGS samples		2017-06-03			
ERR1999820	ERP019513	SAMEA104112491	ERS1776384	ERX2059689	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	8112568	642839178	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-54	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-54	430462685	8cbeeda0c3657ffe83874ed5dbe924aa	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1999820/ERR1999820.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/000/ERR1999820/ERR1999820.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1999820/ERR1999820.fastq.gz	396293407	1a83aa7af3904d8278cf3707a3631b75	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999820/Subj14_Week2_White_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999820/Subj14_Week2_White_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999820/Subj14_Week2_White_Start.fastq.gz	FASTQ	287818216	62efab3e3c17eef74a690bad7f878e4d	ftp.sra.ebi.ac.uk/vol1/err/ERR199/000/ERR1999820	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/000/ERR1999820	ftp.sra.ebi.ac.uk/vol1/err/ERR199/000/ERR1999820	Subj14_Week2_White_Start		Bread project WGS samples		2017-06-03			
ERR1999822	ERP019513	SAMEA104112493	ERS1776386	ERX2059691	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	2226375	176559282	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-56	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-56	116530078	4fcbb458ee547c94987a254ef9dc3b6e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1999822/ERR1999822.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/002/ERR1999822/ERR1999822.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1999822/ERR1999822.fastq.gz	107193107	1136f72d008808d042e2467bd9d30a53	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999822/Subj15_Week1_White_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999822/Subj15_Week1_White_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999822/Subj15_Week1_White_Start.fastq.gz	FASTQ	77292343	22c7c2474c9f766dd941b5468ef1f73a	ftp.sra.ebi.ac.uk/vol1/err/ERR199/002/ERR1999822	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/002/ERR1999822	ftp.sra.ebi.ac.uk/vol1/err/ERR199/002/ERR1999822	Subj15_Week1_White_Start		Bread project WGS samples		2017-06-03			
ERR1999836	ERP019513	SAMEA104112507	ERS1776400	ERX2059705	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	4258028	337411088	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-70	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-70	225582135	95a8efe6aff4b6f522020a992ea14fba	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1999836/ERR1999836.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/006/ERR1999836/ERR1999836.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1999836/ERR1999836.fastq.gz	207902633	a1f963330311cbd6ffe84afb7f15938e	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999836/Subj18_Week2_White_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999836/Subj18_Week2_White_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999836/Subj18_Week2_White_Start.fastq.gz	FASTQ	150377603	b025a5ca691a2b3199c4b1bab944ce5d	ftp.sra.ebi.ac.uk/vol1/err/ERR199/006/ERR1999836	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/006/ERR1999836	ftp.sra.ebi.ac.uk/vol1/err/ERR199/006/ERR1999836	Subj18_Week2_White_Start		Bread project WGS samples		2017-06-03			
ERR1999837	ERP019513	SAMEA104112508	ERS1776401	ERX2059706	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	2658173	210847364	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:206-71	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:206-71	138176728	c3e6ae57e1d25cdddd288dbd686afdcc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1999837/ERR1999837.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/007/ERR1999837/ERR1999837.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1999837/ERR1999837.fastq.gz	127132514	ce0214aaeecb1146972811e52da09be6	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999837/Subj19_Week1_Srdgh_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999837/Subj19_Week1_Srdgh_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999837/Subj19_Week1_Srdgh_End.fastq.gz	FASTQ	91393537	c4d45c9f1ee37c5cf728826d5d27e006	ftp.sra.ebi.ac.uk/vol1/err/ERR199/007/ERR1999837	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/007/ERR1999837	ftp.sra.ebi.ac.uk/vol1/err/ERR199/007/ERR1999837	Subj19_Week1_Srdgh_End		Bread project WGS samples		2017-06-03			
ERR1999838	ERP019513	SAMEA104112509	ERS1776402	ERX2059707	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	23582911	1870462129	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:206-72	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:206-72	1204220646	22da7c34858d82e0497f22ed9d80269d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1999838/ERR1999838.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/008/ERR1999838/ERR1999838.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1999838/ERR1999838.fastq.gz	1104766737	c8984595737c77afe1cdf64d6cb71dc7	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999838/Subj19_Week1_Srdgh_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999838/Subj19_Week1_Srdgh_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999838/Subj19_Week1_Srdgh_Start.fastq.gz	FASTQ	806016747	b80feb655bd7f6d6449efdcd9d821a27	ftp.sra.ebi.ac.uk/vol1/err/ERR199/008/ERR1999838	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/008/ERR1999838	ftp.sra.ebi.ac.uk/vol1/err/ERR199/008/ERR1999838	Subj19_Week1_Srdgh_Start		Bread project WGS samples		2017-06-03			
ERR1999841	ERP019513	SAMEA104112512	ERS1776405	ERX2059710	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	2201686	174598614	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:206-75	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:206-75	114051799	74b3d5e185501e2a4ab297b444622a32	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1999841/ERR1999841.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/001/ERR1999841/ERR1999841.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1999841/ERR1999841.fastq.gz	104863239	8804c1c3e64848e17b8c49687dc507a7	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999841/Subj20_Week1_Srdgh_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999841/Subj20_Week1_Srdgh_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999841/Subj20_Week1_Srdgh_End.fastq.gz	FASTQ	75591981	57042aa46cd23a926be0953f1e0e1e62	ftp.sra.ebi.ac.uk/vol1/err/ERR199/001/ERR1999841	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/001/ERR1999841	ftp.sra.ebi.ac.uk/vol1/err/ERR199/001/ERR1999841	Subj20_Week1_Srdgh_End		Bread project WGS samples		2017-06-03			
ERR1999844	ERP019513	SAMEA104112515	ERS1776408	ERX2059713	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	5358965	424569885	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:206-78	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:206-78	285143720	149eae9da71097e4f0db293f841af5d1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1999844/ERR1999844.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/004/ERR1999844/ERR1999844.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1999844/ERR1999844.fastq.gz	262724982	1182c22ef41b64f0a063ea149f388705	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999844/Subj20_Week2_White_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999844/Subj20_Week2_White_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999844/Subj20_Week2_White_Start.fastq.gz	FASTQ	190479781	17636f847b37d94190b0d9a9871b3514	ftp.sra.ebi.ac.uk/vol1/err/ERR199/004/ERR1999844	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/004/ERR1999844	ftp.sra.ebi.ac.uk/vol1/err/ERR199/004/ERR1999844	Subj20_Week2_White_Start		Bread project WGS samples		2017-06-03			
ERR1995525	ERP019513	SAMEA104111123	ERS1775016	ERX2055394	PRJEB17643	ERA951823	256318	metagenome	ILLUMINA	Illumina MiSeq	unspecified	300	PAIRED	WGS	METAGENOMIC	unspecified	16162372	7831629866	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	Illumina MiSeq paired end sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-01-06-2017-12:11:13:101-1	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-01-06-2017-12:11:13:101-1	2375282849;2508658874	d91ca4f1677387827283f293ac2a875a;ca163e956dd17ace0cef68c4ac69a699	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995525/ERR1995525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995525/ERR1995525_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/005/ERR1995525/ERR1995525_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/005/ERR1995525/ERR1995525_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995525/ERR1995525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995525/ERR1995525_2.fastq.gz	2297715874;2436432898	47deb407852d231d71ace84de650fdf5;fd6c2a5944d0b7f1e9fa9749be5329a3	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1995525/16S_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1995525/16S_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1995525/16S_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1995525/16S_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1995525/16S_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1995525/16S_2.fastq.gz	FASTQ;FASTQ	5157809503	c6416703c480dfeec3c9a777ca13bece	ftp.sra.ebi.ac.uk/vol1/err/ERR199/005/ERR1995525	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/005/ERR1995525	ftp.sra.ebi.ac.uk/vol1/err/ERR199/005/ERR1995525	Bread16S		Bread project 16S samples		2017-06-01			
ERR1999771	ERP019513	SAMEA104112442	ERS1776335	ERX2059640	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	3132774	248367725	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:203-5	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:203-5	162122061	367d9f480189705239908749fd71af1f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1999771/ERR1999771.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/001/ERR1999771/ERR1999771.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1999771/ERR1999771.fastq.gz	149150705	a64344afe1572dc1b7a2704e515426f5	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999771/Subj2_Week1_Srdgh_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999771/Subj2_Week1_Srdgh_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999771/Subj2_Week1_Srdgh_End.fastq.gz	FASTQ	107408188	984c0dff07a8ecc6d250bc73933fd8ec	ftp.sra.ebi.ac.uk/vol1/err/ERR199/001/ERR1999771	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/001/ERR1999771	ftp.sra.ebi.ac.uk/vol1/err/ERR199/001/ERR1999771	Subj2_Week1_Srdgh_End		Bread project WGS samples		2017-06-03			
ERR1999774	ERP019513	SAMEA104112445	ERS1776338	ERX2059643	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	10225186	810016151	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-8	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-8	537147154	22ed825dda3953fdad8e20b2a82d41ee	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1999774/ERR1999774.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/004/ERR1999774/ERR1999774.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1999774/ERR1999774.fastq.gz	493795443	cb32f09e19c9eb375e56c5892a9ccaf7	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999774/Subj2_Week2_White_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999774/Subj2_Week2_White_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999774/Subj2_Week2_White_Start.fastq.gz	FASTQ	359885215	2353a5625b8966e4c536082f2800a279	ftp.sra.ebi.ac.uk/vol1/err/ERR199/004/ERR1999774	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/004/ERR1999774	ftp.sra.ebi.ac.uk/vol1/err/ERR199/004/ERR1999774	Subj2_Week2_White_Start		Bread project WGS samples		2017-06-03			
ERR1999776	ERP019513	SAMEA104112447	ERS1776340	ERX2059645	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	4938349	391359765	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-10	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-10	257028268	11a2c446c6592a7b052c8d244a6d8258	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1999776/ERR1999776.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/006/ERR1999776/ERR1999776.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1999776/ERR1999776.fastq.gz	236447886	b65676bf6f3c9e91b4198ff4f0b470a6	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999776/Subj3_Week2_Srdgh_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999776/Subj3_Week2_Srdgh_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999776/Subj3_Week2_Srdgh_Start.fastq.gz	FASTQ	171163868	de50606728fe5a50f924cee13966dac4	ftp.sra.ebi.ac.uk/vol1/err/ERR199/006/ERR1999776	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/006/ERR1999776	ftp.sra.ebi.ac.uk/vol1/err/ERR199/006/ERR1999776	Subj3_Week2_Srdgh_Start		Bread project WGS samples		2017-06-03			
ERR1999778	ERP019513	SAMEA104112449	ERS1776342	ERX2059647	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	16001971	1268472107	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-12	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-12	837110209	8cffa99c264e5074368e41d5150bfbf3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1999778/ERR1999778.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/008/ERR1999778/ERR1999778.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1999778/ERR1999778.fastq.gz	768851327	8d934e98079eedcb5d7a24d3c975e270	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999778/Subj4_Week1_White_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999778/Subj4_Week1_White_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999778/Subj4_Week1_White_Start.fastq.gz	FASTQ	561622968	e508153c2ed734f77edb2b08816b5003	ftp.sra.ebi.ac.uk/vol1/err/ERR199/008/ERR1999778	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/008/ERR1999778	ftp.sra.ebi.ac.uk/vol1/err/ERR199/008/ERR1999778	Subj4_Week1_White_Start		Bread project WGS samples		2017-06-03			
